"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s10cq10","s10cq11"
3,19,1928,2,526,190179,4,"D. People over 65 years o",4,2
3,19,1928,2,526,190180,1,"A. Children 0-5 years",2,2
3,19,1928,2,526,190180,2,"B. Children 6-15 years",0,0
3,19,1928,2,526,190180,3,"C. Adults 16-65 years",0,0
3,19,1928,2,526,190180,4,"D. People over 65 years o",0,0
3,19,1932,2,562,190181,1,"A. Children 0-5 years",0,0
3,19,1932,2,562,190181,2,"B. Children 6-15 years",2,3
3,19,1932,2,562,190181,3,"C. Adults 16-65 years",1,1
3,19,1932,2,562,190181,4,"D. People over 65 years o",0,0
3,19,1932,2,562,190183,1,"A. Children 0-5 years",1,4
3,19,1932,2,562,190183,2,"B. Children 6-15 years",0,0
3,19,1932,2,562,190183,3,"C. Adults 16-65 years",0,0
3,19,1932,2,562,190183,4,"D. People over 65 years o",0,0
3,19,1932,2,562,190184,1,"A. Children 0-5 years",3,1
3,19,1932,2,562,190184,2,"B. Children 6-15 years",2,2
3,19,1932,2,562,190184,3,"C. Adults 16-65 years",0,0
3,19,1932,2,562,190184,4,"D. People over 65 years o",0,0
3,19,1932,2,562,190186,1,"A. Children 0-5 years",3,1
3,19,1932,2,562,190186,2,"B. Children 6-15 years",4,1
3,19,1932,2,562,190186,3,"C. Adults 16-65 years",5,2
3,19,1932,2,562,190186,4,"D. People over 65 years o",0,0
3,19,1932,2,562,190187,1,"A. Children 0-5 years",0,0
3,19,1932,2,562,190187,2,"B. Children 6-15 years",2,1
3,19,1932,2,562,190187,3,"C. Adults 16-65 years",0,0
3,19,1932,2,562,190187,4,"D. People over 65 years o",0,0
3,19,1932,2,562,190188,1,"A. Children 0-5 years",0,0
3,19,1932,2,562,190188,2,"B. Children 6-15 years",0,0
3,19,1932,2,562,190188,3,"C. Adults 16-65 years",3,2
3,19,1932,2,562,190188,4,"D. People over 65 years o",0,0
3,19,1932,2,562,190189,1,"A. Children 0-5 years",0,0
3,19,1932,2,562,190189,2,"B. Children 6-15 years",1,1
3,19,1932,2,562,190189,3,"C. Adults 16-65 years",1,1
3,19,1932,2,562,190189,4,"D. People over 65 years o",0,0
3,19,1932,2,562,190190,1,"A. Children 0-5 years",3,1
3,19,1932,2,562,190190,2,"B. Children 6-15 years",0,0
3,19,1932,2,562,190190,3,"C. Adults 16-65 years",0,0
3,19,1932,2,562,190190,4,"D. People over 65 years o",0,0
3,19,1923,2,284,190192,1,"A. Children 0-5 years",2,2
3,19,1923,2,284,190192,2,"B. Children 6-15 years",0,0
3,19,1923,2,284,190192,3,"C. Adults 16-65 years",4,1
3,19,1923,2,284,190192,4,"D. People over 65 years o",0,0
3,19,1923,2,284,190194,1,"A. Children 0-5 years",2,2
3,19,1923,2,284,190194,2,"B. Children 6-15 years",1,2
3,19,1923,2,284,190194,3,"C. Adults 16-65 years",1,2
3,19,1923,2,284,190194,4,"D. People over 65 years o",0,0
3,19,1923,2,284,190195,1,"A. Children 0-5 years",4,1
3,19,1923,2,284,190195,2,"B. Children 6-15 years",7,2
3,19,1923,2,284,190195,3,"C. Adults 16-65 years",7,2
3,19,1923,2,284,190195,4,"D. People over 65 years o",7,2
3,19,1923,2,284,190196,1,"A. Children 0-5 years",0,0
3,19,1923,2,284,190196,2,"B. Children 6-15 years",2,2
3,19,1923,2,284,190196,3,"C. Adults 16-65 years",3,1
3,19,1923,2,284,190196,4,"D. People over 65 years o",0,0
3,19,1923,2,284,190197,1,"A. Children 0-5 years",0,0
3,19,1923,2,284,190197,2,"B. Children 6-15 years",3,2
3,19,1923,2,284,190197,3,"C. Adults 16-65 years",4,1
3,19,1923,2,284,190197,4,"D. People over 65 years o",0,0
3,19,1923,2,284,190198,1,"A. Children 0-5 years",0,0
3,19,1923,2,284,190198,2,"B. Children 6-15 years",0,0
3,19,1923,2,284,190198,3,"C. Adults 16-65 years",1,2
3,19,1923,2,284,190198,4,"D. People over 65 years o",0,0
3,19,1923,2,284,190200,1,"A. Children 0-5 years",2,1
3,19,1923,2,284,190200,2,"B. Children 6-15 years",0,0
3,19,1923,2,284,190200,3,"C. Adults 16-65 years",0,0
3,19,1923,2,284,190200,4,"D. People over 65 years o",0,0
3,20,2021,1,3300,200004,1,"A. Children 0-5 years",0,0
3,20,2021,1,3300,200004,2,"B. Children 6-15 years",1,2
3,20,2021,1,3300,200004,3,"C. Adults 16-65 years",2,1
3,20,2021,1,3300,200004,4,"D. People over 65 years o",0,0
3,20,2018,2,1134,200014,1,"A. Children 0-5 years",0,0
3,20,2018,2,1134,200014,2,"B. Children 6-15 years",0,0
3,20,2018,2,1134,200014,3,"C. Adults 16-65 years",2,5
3,20,2018,2,1134,200014,4,"D. People over 65 years o",0,0
3,20,2018,2,1134,200019,1,"A. Children 0-5 years",0,0
3,20,2018,2,1134,200019,2,"B. Children 6-15 years",1,1
3,20,2018,2,1134,200019,3,"C. Adults 16-65 years",0,0
3,20,2018,2,1134,200019,4,"D. People over 65 years o",0,0
3,20,2005,2,970,200029,1,"A. Children 0-5 years",0,0
3,20,2005,2,970,200029,2,"B. Children 6-15 years",0,0
3,20,2005,2,970,200029,3,"C. Adults 16-65 years",3,9
3,20,2005,2,970,200029,4,"D. People over 65 years o",0,0
3,20,2003,2,784,200031,1,"A. Children 0-5 years",0,0
3,20,2003,2,784,200031,2,"B. Children 6-15 years",0,0
3,20,2003,2,784,200031,3,"C. Adults 16-65 years",1,3
3,20,2003,2,784,200031,4,"D. People over 65 years o",0,0
3,20,2003,2,784,200032,1,"A. Children 0-5 years",2,3
3,20,2003,2,784,200032,2,"B. Children 6-15 years",2,3
3,20,2003,2,784,200032,3,"C. Adults 16-65 years",1,3
3,20,2003,2,784,200032,4,"D. People over 65 years o",0,0
3,20,2003,2,784,200035,1,"A. Children 0-5 years",0,0
3,20,2003,2,784,200035,2,"B. Children 6-15 years",0,0
3,20,2003,2,784,200035,3,"C. Adults 16-65 years",3,9
3,20,2003,2,784,200035,4,"D. People over 65 years o",0,0
3,20,2003,2,784,200036,1,"A. Children 0-5 years",0,0
3,20,2003,2,784,200036,2,"B. Children 6-15 years",0,0
3,20,2003,2,784,200036,3,"C. Adults 16-65 years",3,9
3,20,2003,2,784,200036,4,"D. People over 65 years o",0,0
3,20,2003,2,784,200037,1,"A. Children 0-5 years",0,0
3,20,2003,2,784,200037,2,"B. Children 6-15 years",3,3
3,20,2003,2,784,200037,3,"C. Adults 16-65 years",0,0
3,20,2003,2,784,200037,4,"D. People over 65 years o",0,0
3,20,2030,2,1050,200046,1,"A. Children 0-5 years",0,0
3,20,2030,2,1050,200046,2,"B. Children 6-15 years",1,3
3,20,2030,2,1050,200046,3,"C. Adults 16-65 years",1,3
3,20,2030,2,1050,200046,4,"D. People over 65 years o",0,0
3,20,2030,2,1050,200048,1,"A. Children 0-5 years",0,0
3,20,2030,2,1050,200048,2,"B. Children 6-15 years",2,6
3,20,2030,2,1050,200048,3,"C. Adults 16-65 years",0,0
3,20,2030,2,1050,200048,4,"D. People over 65 years o",0,0
3,20,2032,1,1390,200055,1,"A. Children 0-5 years",0,0
3,20,2032,1,1390,200055,2,"B. Children 6-15 years",0,0
3,20,2032,1,1390,200055,3,"C. Adults 16-65 years",7,1
3,20,2032,1,1390,200055,4,"D. People over 65 years o",0,0
3,20,2032,1,1390,200056,1,"A. Children 0-5 years",0,0
3,20,2032,1,1390,200056,2,"B. Children 6-15 years",7,3
3,20,2032,1,1390,200056,3,"C. Adults 16-65 years",7,3
3,20,2032,1,1390,200056,4,"D. People over 65 years o",7,3
3,20,2032,1,1390,200057,1,"A. Children 0-5 years",0,0
3,20,2032,1,1390,200057,2,"B. Children 6-15 years",0,0
3,20,2032,1,1390,200057,3,"C. Adults 16-65 years",1,4
3,20,2032,1,1390,200057,4,"D. People over 65 years o",0,0
3,20,2015,2,1746,200071,1,"A. Children 0-5 years",0,0
3,20,2015,2,1746,200071,2,"B. Children 6-15 years",2,4
3,20,2015,2,1746,200071,3,"C. Adults 16-65 years",0,0
3,20,2015,2,1746,200071,4,"D. People over 65 years o",0,0
3,20,2022,2,1130,200084,1,"A. Children 0-5 years",0,0
3,20,2022,2,1130,200084,2,"B. Children 6-15 years",2,1
3,20,2022,2,1130,200084,3,"C. Adults 16-65 years",2,2
3,20,2022,2,1130,200084,4,"D. People over 65 years o",0,0
3,20,2022,2,1130,200086,1,"A. Children 0-5 years",0,0
3,20,2022,2,1130,200086,2,"B. Children 6-15 years",2,3
3,20,2022,2,1130,200086,3,"C. Adults 16-65 years",0,0
3,20,2022,2,1130,200086,4,"D. People over 65 years o",0,0
3,20,2001,2,1354,200093,1,"A. Children 0-5 years",1,2
3,20,2001,2,1354,200093,2,"B. Children 6-15 years",2,3
3,20,2001,2,1354,200093,3,"C. Adults 16-65 years",0,0
3,20,2001,2,1354,200093,4,"D. People over 65 years o",0,0
3,20,2001,2,1354,200094,1,"A. Children 0-5 years",2,0
3,20,2001,2,1354,200094,2,"B. Children 6-15 years",2,0
3,20,2001,2,1354,200094,3,"C. Adults 16-65 years",1,3
3,20,2001,2,1354,200094,4,"D. People over 65 years o",2,0
3,20,2001,2,1354,200097,1,"A. Children 0-5 years",0,0
3,20,2001,2,1354,200097,2,"B. Children 6-15 years",2,5
3,20,2001,2,1354,200097,3,"C. Adults 16-65 years",1,2
3,20,2001,2,1354,200097,4,"D. People over 65 years o",0,0
3,20,2025,2,760,200103,1,"A. Children 0-5 years",0,0
3,20,2025,2,760,200103,2,"B. Children 6-15 years",2,3
3,20,2025,2,760,200103,3,"C. Adults 16-65 years",1,2
3,20,2025,2,760,200103,4,"D. People over 65 years o",0,0
3,20,2025,2,760,200104,1,"A. Children 0-5 years",1,2
3,20,2025,2,760,200104,2,"B. Children 6-15 years",2,3
3,20,2025,2,760,200104,3,"C. Adults 16-65 years",0,0
3,20,2025,2,760,200104,4,"D. People over 65 years o",0,0
3,20,2025,2,760,200108,1,"A. Children 0-5 years",3,4
3,20,2025,2,760,200108,2,"B. Children 6-15 years",2,2
3,20,2025,2,760,200108,3,"C. Adults 16-65 years",1,2
3,20,2025,2,760,200108,4,"D. People over 65 years o",0,0
3,20,2025,2,760,200109,1,"A. Children 0-5 years",0,0
3,20,2025,2,760,200109,2,"B. Children 6-15 years",0,0
3,20,2025,2,760,200109,3,"C. Adults 16-65 years",1,1
3,20,2025,2,760,200109,4,"D. People over 65 years o",0,0
3,20,2025,2,760,200110,1,"A. Children 0-5 years",0,0
3,20,2025,2,760,200110,2,"B. Children 6-15 years",0,0
3,20,2025,2,760,200110,3,"C. Adults 16-65 years",7,21
3,20,2025,2,760,200110,4,"D. People over 65 years o",0,0
3,20,2025,2,1304,200111,1,"A. Children 0-5 years",1,2
3,20,2025,2,1304,200111,2,"B. Children 6-15 years",0,0
3,20,2025,2,1304,200111,3,"C. Adults 16-65 years",1,1
3,20,2025,2,1304,200111,4,"D. People over 65 years o",0,0
3,20,2025,2,1304,200114,1,"A. Children 0-5 years",0,0
3,20,2025,2,1304,200114,2,"B. Children 6-15 years",1,1
3,20,2025,2,1304,200114,3,"C. Adults 16-65 years",0,0
3,20,2025,2,1304,200114,4,"D. People over 65 years o",0,0
3,20,2025,2,1304,200115,1,"A. Children 0-5 years",3,7
3,20,2025,2,1304,200115,2,"B. Children 6-15 years",1,3
3,20,2025,2,1304,200115,3,"C. Adults 16-65 years",0,0
3,20,2025,2,1304,200115,4,"D. People over 65 years o",0,0
3,20,2025,2,1304,200116,1,"A. Children 0-5 years",1,2
3,20,2025,2,1304,200116,2,"B. Children 6-15 years",1,2
3,20,2025,2,1304,200116,3,"C. Adults 16-65 years",0,0
3,20,2025,2,1304,200116,4,"D. People over 65 years o",0,0
3,20,2025,2,1304,200117,1,"A. Children 0-5 years",2,0
3,20,2025,2,1304,200117,2,"B. Children 6-15 years",1,6
3,20,2025,2,1304,200117,3,"C. Adults 16-65 years",2,2
3,20,2025,2,1304,200117,4,"D. People over 65 years o",2,0
3,20,2025,2,1304,200118,1,"A. Children 0-5 years",0,0
3,20,2025,2,1304,200118,2,"B. Children 6-15 years",2,4
3,20,2025,2,1304,200118,3,"C. Adults 16-65 years",1,2
3,20,2025,2,1304,200118,4,"D. People over 65 years o",0,0
3,20,2025,2,1304,200120,1,"A. Children 0-5 years",0,0
3,20,2025,2,1304,200120,2,"B. Children 6-15 years",7,42
3,20,2025,2,1304,200120,3,"C. Adults 16-65 years",0,0
3,20,2025,2,1304,200120,4,"D. People over 65 years o",0,0
3,20,2019,2,344,200123,1,"A. Children 0-5 years",1,2
3,20,2019,2,344,200123,2,"B. Children 6-15 years",2,3
3,20,2019,2,344,200123,3,"C. Adults 16-65 years",0,0
3,20,2019,2,344,200123,4,"D. People over 65 years o",0,0
3,20,2019,2,344,200127,1,"A. Children 0-5 years",2,3
3,20,2019,2,344,200127,2,"B. Children 6-15 years",1,2
3,20,2019,2,344,200127,3,"C. Adults 16-65 years",0,0
3,20,2019,2,344,200127,4,"D. People over 65 years o",0,0
3,20,2019,2,344,200128,1,"A. Children 0-5 years",0,0
3,20,2019,2,344,200128,2,"B. Children 6-15 years",0,0
3,20,2019,2,344,200128,3,"C. Adults 16-65 years",3,9
3,20,2019,2,344,200128,4,"D. People over 65 years o",0,0
3,20,2019,2,344,200129,1,"A. Children 0-5 years",0,0
3,20,2019,2,344,200129,2,"B. Children 6-15 years",2,6
3,20,2019,2,344,200129,3,"C. Adults 16-65 years",1,3
3,20,2019,2,344,200129,4,"D. People over 65 years o",0,0
3,20,2019,2,344,200130,1,"A. Children 0-5 years",0,0
3,20,2019,2,344,200130,2,"B. Children 6-15 years",2,6
3,20,2019,2,344,200130,3,"C. Adults 16-65 years",2,6
3,20,2019,2,344,200130,4,"D. People over 65 years o",0,0
3,20,2009,2,240,200132,1,"A. Children 0-5 years",0,0
3,20,2009,2,240,200132,2,"B. Children 6-15 years",0,0
3,20,2009,2,240,200132,3,"C. Adults 16-65 years",2,2
3,20,2009,2,240,200132,4,"D. People over 65 years o",0,0
3,20,2009,2,240,200133,1,"A. Children 0-5 years",0,0
3,20,2009,2,240,200133,2,"B. Children 6-15 years",2,4
3,20,2009,2,240,200133,3,"C. Adults 16-65 years",0,0
3,20,2009,2,240,200133,4,"D. People over 65 years o",0,0
3,20,2009,2,240,200134,1,"A. Children 0-5 years",0,0
3,20,2009,2,240,200134,2,"B. Children 6-15 years",2,6
3,20,2009,2,240,200134,3,"C. Adults 16-65 years",0,0
3,20,2009,2,240,200134,4,"D. People over 65 years o",0,0
3,20,2009,2,240,200135,1,"A. Children 0-5 years",0,0
3,20,2009,2,240,200135,2,"B. Children 6-15 years",2,3
3,20,2009,2,240,200135,3,"C. Adults 16-65 years",0,0
3,20,2009,2,240,200135,4,"D. People over 65 years o",0,0
3,20,2008,2,1474,200141,1,"A. Children 0-5 years",0,0
3,20,2008,2,1474,200141,2,"B. Children 6-15 years",0,0
3,20,2008,2,1474,200141,3,"C. Adults 16-65 years",1,3
3,20,2008,2,1474,200141,4,"D. People over 65 years o",0,0
3,20,2008,2,0,200145,1,"A. Children 0-5 years",2,6
3,20,2008,2,0,200145,2,"B. Children 6-15 years",1,3
3,20,2008,2,0,200145,3,"C. Adults 16-65 years",1,3
3,20,2008,2,0,200145,4,"D. People over 65 years o",0,0
3,20,2008,2,1474,200146,1,"A. Children 0-5 years",3,3
3,20,2008,2,1474,200146,2,"B. Children 6-15 years",3,3
3,20,2008,2,1474,200146,3,"C. Adults 16-65 years",2,3
3,20,2008,2,1474,200146,4,"D. People over 65 years o",0,0
3,20,2008,2,1474,200147,1,"A. Children 0-5 years",0,0
3,20,2008,2,1474,200147,2,"B. Children 6-15 years",2,2
3,20,2008,2,1474,200147,3,"C. Adults 16-65 years",0,0
3,20,2008,2,1474,200147,4,"D. People over 65 years o",0,0
3,20,2008,2,1474,200148,1,"A. Children 0-5 years",2,4
3,20,2008,2,1474,200148,2,"B. Children 6-15 years",2,2
3,20,2008,2,1474,200148,3,"C. Adults 16-65 years",2,3
3,20,2008,2,1474,200148,4,"D. People over 65 years o",0,0
3,20,2008,2,1474,200149,1,"A. Children 0-5 years",0,0
3,20,2008,2,1474,200149,2,"B. Children 6-15 years",2,5
3,20,2008,2,1474,200149,3,"C. Adults 16-65 years",0,0
3,20,2008,2,1474,200149,4,"D. People over 65 years o",0,0
3,20,2013,2,1232,200153,1,"A. Children 0-5 years",0,0
3,20,2013,2,1232,200153,2,"B. Children 6-15 years",3,9
3,20,2013,2,1232,200153,3,"C. Adults 16-65 years",1,6
3,20,2013,2,1232,200153,4,"D. People over 65 years o",0,0
3,20,2013,2,1232,200154,1,"A. Children 0-5 years",0,0
3,20,2013,2,1232,200154,2,"B. Children 6-15 years",2,3
3,20,2013,2,1232,200154,3,"C. Adults 16-65 years",1,1
3,20,2013,2,1232,200154,4,"D. People over 65 years o",0,0
3,20,2013,2,1232,200155,1,"A. Children 0-5 years",2,4
3,20,2013,2,1232,200155,2,"B. Children 6-15 years",1,2
3,20,2013,2,1232,200155,3,"C. Adults 16-65 years",1,1
3,20,2013,2,1232,200155,4,"D. People over 65 years o",0,0
3,20,2013,2,1232,200156,1,"A. Children 0-5 years",0,0
3,20,2013,2,1232,200156,2,"B. Children 6-15 years",0,0
3,20,2013,2,1232,200156,3,"C. Adults 16-65 years",1,2
3,20,2013,2,1232,200156,4,"D. People over 65 years o",0,0
3,20,2013,2,1232,200157,1,"A. Children 0-5 years",0,0
3,20,2013,2,1232,200157,2,"B. Children 6-15 years",2,4
3,20,2013,2,1232,200157,3,"C. Adults 16-65 years",2,3
3,20,2013,2,1232,200157,4,"D. People over 65 years o",0,0
3,20,2013,2,1232,200158,1,"A. Children 0-5 years",2,4
3,20,2013,2,1232,200158,2,"B. Children 6-15 years",3,6
3,20,2013,2,1232,200158,3,"C. Adults 16-65 years",0,0
3,20,2013,2,1232,200158,4,"D. People over 65 years o",0,0
3,20,2013,2,1232,200159,1,"A. Children 0-5 years",3,2
3,20,2013,2,1232,200159,2,"B. Children 6-15 years",0,0
3,20,2013,2,1232,200159,3,"C. Adults 16-65 years",2,1
3,20,2013,2,1232,200159,4,"D. People over 65 years o",0,0
3,20,2013,2,1232,200160,1,"A. Children 0-5 years",0,0
3,20,2013,2,1232,200160,2,"B. Children 6-15 years",2,3
3,20,2013,2,1232,200160,3,"C. Adults 16-65 years",1,2
3,20,2013,2,1232,200160,4,"D. People over 65 years o",0,0
3,20,2028,2,498,200164,1,"A. Children 0-5 years",0,0
3,20,2028,2,498,200164,2,"B. Children 6-15 years",2,6
3,20,2028,2,498,200164,3,"C. Adults 16-65 years",1,3
3,20,2028,2,498,200164,4,"D. People over 65 years o",0,0
3,20,2028,2,498,200166,1,"A. Children 0-5 years",1,2
3,20,2028,2,498,200166,2,"B. Children 6-15 years",2,3
3,20,2028,2,498,200166,3,"C. Adults 16-65 years",0,0
3,20,2028,2,498,200166,4,"D. People over 65 years o",0,0
3,20,2028,2,498,200168,1,"A. Children 0-5 years",0,0
3,20,2028,2,498,200168,2,"B. Children 6-15 years",3,9
3,20,2028,2,498,200168,3,"C. Adults 16-65 years",0,0
3,20,2028,2,498,200168,4,"D. People over 65 years o",0,0
3,20,2012,1,844,200182,1,"A. Children 0-5 years",0,0
3,20,2012,1,844,200182,2,"B. Children 6-15 years",2,6
3,20,2012,1,844,200182,3,"C. Adults 16-65 years",2,4
3,20,2012,1,844,200182,4,"D. People over 65 years o",0,0
3,20,2012,1,844,200183,1,"A. Children 0-5 years",0,0
3,20,2012,1,844,200183,2,"B. Children 6-15 years",2,4
3,20,2012,1,844,200183,3,"C. Adults 16-65 years",3,3
3,20,2012,1,844,200183,4,"D. People over 65 years o",0,0
3,20,2012,1,844,200185,1,"A. Children 0-5 years",0,0
3,20,2012,1,844,200185,2,"B. Children 6-15 years",0,0
3,20,2012,1,844,200185,3,"C. Adults 16-65 years",2,6
3,20,2012,1,844,200185,4,"D. People over 65 years o",0,0
3,20,2012,1,844,200186,1,"A. Children 0-5 years",0,0
3,20,2012,1,844,200186,2,"B. Children 6-15 years",1,2
3,20,2012,1,844,200186,3,"C. Adults 16-65 years",2,6
3,20,2012,1,844,200186,4,"D. People over 65 years o",0,0
3,20,2012,1,844,200188,1,"A. Children 0-5 years",0,0
3,20,2012,1,844,200188,2,"B. Children 6-15 years",0,0
3,20,2012,1,844,200188,3,"C. Adults 16-65 years",2,6
3,20,2012,1,844,200188,4,"D. People over 65 years o",0,0
3,20,2012,1,844,200189,1,"A. Children 0-5 years",2,3
3,20,2012,1,844,200189,2,"B. Children 6-15 years",1,2
3,20,2012,1,844,200189,3,"C. Adults 16-65 years",0,0
3,20,2012,1,844,200189,4,"D. People over 65 years o",0,0
3,21,2106,2,2822,210002,1,"A. Children 0-5 years",0,0
3,21,2106,2,2822,210002,2,"B. Children 6-15 years",0,0
3,21,2106,2,2822,210002,3,"C. Adults 16-65 years",0,0
3,21,2106,2,2822,210002,4,"D. People over 65 years o",7,7
3,21,2106,2,2822,210007,1,"A. Children 0-5 years",0,0
3,21,2106,2,2822,210007,2,"B. Children 6-15 years",0,0
3,21,2106,2,2822,210007,3,"C. Adults 16-65 years",1,3
3,21,2106,2,2822,210007,4,"D. People over 65 years o",0,0
3,21,2106,2,2822,210010,1,"A. Children 0-5 years",0,0
3,21,2106,2,2822,210010,2,"B. Children 6-15 years",0,0
3,21,2106,2,2822,210010,3,"C. Adults 16-65 years",1,6
3,21,2106,2,2822,210010,4,"D. People over 65 years o",0,0
3,21,2106,2,236,210013,1,"A. Children 0-5 years",3,3
3,21,2106,2,236,210013,2,"B. Children 6-15 years",0,0
3,21,2106,2,236,210013,3,"C. Adults 16-65 years",0,0
3,21,2106,2,236,210013,4,"D. People over 65 years o",1,1
3,21,2109,2,38,210030,1,"A. Children 0-5 years",2,2
3,21,2109,2,38,210030,2,"B. Children 6-15 years",0,0
3,21,2109,2,38,210030,3,"C. Adults 16-65 years",0,0
3,21,2109,2,38,210030,4,"D. People over 65 years o",0,0
3,21,2119,2,3956,210040,1,"A. Children 0-5 years",0,0
3,21,2119,2,3956,210040,2,"B. Children 6-15 years",0,0
3,21,2119,2,3956,210040,3,"C. Adults 16-65 years",0,0
3,21,2119,2,3956,210040,4,"D. People over 65 years o",2,4
3,21,2119,2,2146,210043,1,"A. Children 0-5 years",0,0
3,21,2119,2,2146,210043,2,"B. Children 6-15 years",0,0
3,21,2119,2,2146,210043,3,"C. Adults 16-65 years",0,0
3,21,2119,2,2146,210043,4,"D. People over 65 years o",2,2
3,21,2119,2,2146,210049,1,"A. Children 0-5 years",2,3
3,21,2119,2,2146,210049,2,"B. Children 6-15 years",0,0
3,21,2119,2,2146,210049,3,"C. Adults 16-65 years",0,0
3,21,2119,2,2146,210049,4,"D. People over 65 years o",0,0
3,21,2117,2,554,210062,1,"A. Children 0-5 years",0,0
3,21,2117,2,554,210062,2,"B. Children 6-15 years",0,0
3,21,2117,2,554,210062,3,"C. Adults 16-65 years",0,0
3,21,2117,2,554,210062,4,"D. People over 65 years o",2,4
3,21,2108,1,520,210072,1,"A. Children 0-5 years",0,0
3,21,2108,1,520,210072,2,"B. Children 6-15 years",0,0
3,21,2108,1,520,210072,3,"C. Adults 16-65 years",0,0
3,21,2108,1,520,210072,4,"D. People over 65 years o",7,21
3,21,2108,1,520,210074,1,"A. Children 0-5 years",7,14
3,21,2108,1,520,210074,2,"B. Children 6-15 years",0,0
3,21,2108,1,520,210074,3,"C. Adults 16-65 years",1,1
3,21,2108,1,520,210074,4,"D. People over 65 years o",1,2
3,21,2108,1,520,210077,1,"A. Children 0-5 years",0,0
3,21,2108,1,520,210077,2,"B. Children 6-15 years",1,3
3,21,2108,1,520,210077,3,"C. Adults 16-65 years",2,6
3,21,2108,1,520,210077,4,"D. People over 65 years o",0,0
3,21,2108,1,520,210080,1,"A. Children 0-5 years",0,0
3,21,2108,1,520,210080,2,"B. Children 6-15 years",1,3
3,21,2108,1,520,210080,3,"C. Adults 16-65 years",1,3
3,21,2108,1,520,210080,4,"D. People over 65 years o",0,3
3,21,2102,2,1124,210086,1,"A. Children 0-5 years",0,0
3,21,2102,2,1124,210086,2,"B. Children 6-15 years",0,0
3,21,2102,2,1124,210086,3,"C. Adults 16-65 years",0,0
3,21,2102,2,1124,210086,4,"D. People over 65 years o",2,4
3,21,2102,2,1124,210090,1,"A. Children 0-5 years",2,0
3,21,2102,2,1124,210090,2,"B. Children 6-15 years",2,0
