"hhid","zone","state","lga","sector","ea","item_cd","item_desc","item_other","sa4q1","tracked_obs"
150058,2,15,1507,2,458,317,"Safety equipment(fis",,0,0
150058,2,15,1507,2,458,318,"Wheelbarrow",,0,0
150058,2,15,1507,2,458,319,"Cutlass",,2,0
150058,2,15,1507,2,458,320,"Hoe",,4,0
150058,2,15,1507,2,458,321,"Sickle",,0,0
150058,2,15,1507,2,458,322,"Other (Specify)1",,,
150059,2,15,1507,2,458,301,"Tractor",,,0
150059,2,15,1507,2,458,302,"Plough",,,0
150059,2,15,1507,2,458,303,"Trailer/Cart",,,0
150059,2,15,1507,2,458,304,"Ridger",,,0
150059,2,15,1507,2,458,305,"Planter",,,0
150059,2,15,1507,2,458,306,"Pickup",,,0
150059,2,15,1507,2,458,307,"Harvester",,,0
150059,2,15,1507,2,458,308,"Water pump",,,0
150059,2,15,1507,2,458,309,"Sprinkler",,,0
150059,2,15,1507,2,458,310,"Other animal drawn e",,,0
150059,2,15,1507,2,458,311,"Other tractor drawn",,,0
150059,2,15,1507,2,458,312,"Sprayer",,1,0
150059,2,15,1507,2,458,313,"Outboard motor",,,0
150059,2,15,1507,2,458,314,"Canoe",,,0
150059,2,15,1507,2,458,315,"Boat",,,0
150059,2,15,1507,2,458,316,"Fishing net",,,0
150059,2,15,1507,2,458,317,"Safety equipment(fis",,,0
150059,2,15,1507,2,458,318,"Wheelbarrow",,,0
150059,2,15,1507,2,458,319,"Cutlass",,5,0
150059,2,15,1507,2,458,320,"Hoe",,7,0
150059,2,15,1507,2,458,321,"Sickle",,,0
150059,2,15,1507,2,458,322,"Other (Specify)1",,,
150060,2,15,1507,2,458,301,"Tractor",,0,0
150060,2,15,1507,2,458,302,"Plough",,0,0
150060,2,15,1507,2,458,303,"Trailer/Cart",,0,0
150060,2,15,1507,2,458,304,"Ridger",,0,0
150060,2,15,1507,2,458,305,"Planter",,0,0
150060,2,15,1507,2,458,306,"Pickup",,0,0
150060,2,15,1507,2,458,307,"Harvester",,0,0
150060,2,15,1507,2,458,308,"Water pump",,0,0
150060,2,15,1507,2,458,309,"Sprinkler",,0,0
150060,2,15,1507,2,458,310,"Other animal drawn e",,0,0
150060,2,15,1507,2,458,311,"Other tractor drawn",,0,0
150060,2,15,1507,2,458,312,"Sprayer",,0,0
150060,2,15,1507,2,458,313,"Outboard motor",,0,0
150060,2,15,1507,2,458,314,"Canoe",,0,0
150060,2,15,1507,2,458,315,"Boat",,0,0
150060,2,15,1507,2,458,316,"Fishing net",,0,0
150060,2,15,1507,2,458,317,"Safety equipment(fis",,0,0
150060,2,15,1507,2,458,318,"Wheelbarrow",,0,0
150060,2,15,1507,2,458,319,"Cutlass",,0,0
150060,2,15,1507,2,458,321,"Sickle",,0,0
150060,2,15,1507,2,458,322,"Other (Specify)1",,2,0
150064,2,15,1503,2,634,301,"Tractor","0",0,0
150064,2,15,1503,2,634,302,"Plough",,0,0
150064,2,15,1503,2,634,303,"Trailer/Cart",,0,0
150064,2,15,1503,2,634,304,"Ridger",,0,0
150064,2,15,1503,2,634,305,"Planter",,0,0
150064,2,15,1503,2,634,306,"Pickup",,0,0
150064,2,15,1503,2,634,307,"Harvester",,0,0
150064,2,15,1503,2,634,308,"Water pump",,0,0
150064,2,15,1503,2,634,309,"Sprinkler",,0,0
150064,2,15,1503,2,634,310,"Other animal drawn e",,0,0
150064,2,15,1503,2,634,311,"Other tractor drawn",,0,0
150064,2,15,1503,2,634,312,"Sprayer",,1,0
150064,2,15,1503,2,634,313,"Outboard motor",,0,0
150064,2,15,1503,2,634,314,"Canoe",,0,0
150064,2,15,1503,2,634,315,"Boat",,0,0
150064,2,15,1503,2,634,316,"Fishing net",,0,0
150064,2,15,1503,2,634,317,"Safety equipment(fis",,0,0
150064,2,15,1503,2,634,318,"Wheelbarrow",,0,0
150064,2,15,1503,2,634,319,"Cutlass",,5,0
150064,2,15,1503,2,634,320,"Hoe",,9,0
150064,2,15,1503,2,634,321,"Sickle",,0,0
150064,2,15,1503,2,634,322,"Other (Specify)1",,,
150065,2,15,1503,2,634,301,"Tractor",,0,0
150065,2,15,1503,2,634,302,"Plough",,0,0
150065,2,15,1503,2,634,303,"Trailer/Cart",,0,0
150065,2,15,1503,2,634,304,"Ridger",,0,0
150065,2,15,1503,2,634,305,"Planter",,0,0
150065,2,15,1503,2,634,306,"Pickup",,0,0
150065,2,15,1503,2,634,307,"Harvester",,0,0
150065,2,15,1503,2,634,308,"Water pump",,0,0
150065,2,15,1503,2,634,309,"Sprinkler",,0,0
150065,2,15,1503,2,634,310,"Other animal drawn e",,0,0
150065,2,15,1503,2,634,311,"Other tractor drawn",,0,0
150065,2,15,1503,2,634,312,"Sprayer",,1,0
150065,2,15,1503,2,634,313,"Outboard motor",,0,0
150065,2,15,1503,2,634,314,"Canoe",,0,0
150065,2,15,1503,2,634,315,"Boat",,0,0
150065,2,15,1503,2,634,316,"Fishing net",,0,0
150065,2,15,1503,2,634,317,"Safety equipment(fis",,0,0
150065,2,15,1503,2,634,318,"Wheelbarrow",,0,0
150065,2,15,1503,2,634,319,"Cutlass",,2,0
150065,2,15,1503,2,634,320,"Hoe",,4,0
150065,2,15,1503,2,634,321,"Sickle",,0,0
150065,2,15,1503,2,634,322,"Other (Specify)1",,,
150066,2,15,1503,2,634,301,"Tractor",,0,0
150066,2,15,1503,2,634,302,"Plough",,0,0
150066,2,15,1503,2,634,303,"Trailer/Cart",,0,0
150066,2,15,1503,2,634,304,"Ridger",,0,0
150066,2,15,1503,2,634,305,"Planter",,0,0
150066,2,15,1503,2,634,306,"Pickup",,0,0
150066,2,15,1503,2,634,307,"Harvester",,0,0
150066,2,15,1503,2,634,308,"Water pump",,0,0
150066,2,15,1503,2,634,309,"Sprinkler",,0,0
150066,2,15,1503,2,634,310,"Other animal drawn e",,0,0
150066,2,15,1503,2,634,311,"Other tractor drawn",,0,0
150066,2,15,1503,2,634,312,"Sprayer",,0,0
150066,2,15,1503,2,634,313,"Outboard motor",,0,0
150066,2,15,1503,2,634,314,"Canoe",,0,0
150066,2,15,1503,2,634,315,"Boat",,0,0
150066,2,15,1503,2,634,316,"Fishing net",,0,0
150066,2,15,1503,2,634,317,"Safety equipment(fis",,0,0
150066,2,15,1503,2,634,318,"Wheelbarrow",,0,0
150066,2,15,1503,2,634,319,"Cutlass",,2,0
150066,2,15,1503,2,634,320,"Hoe",,4,0
150066,2,15,1503,2,634,321,"Sickle",,0,0
150066,2,15,1503,2,634,322,"Other (Specify)1",,,
150068,2,15,1503,2,634,301,"Tractor",,0,0
150068,2,15,1503,2,634,302,"Plough",,0,0
150068,2,15,1503,2,634,303,"Trailer/Cart",,0,0
150068,2,15,1503,2,634,304,"Ridger",,0,0
150068,2,15,1503,2,634,305,"Planter",,0,0
150068,2,15,1503,2,634,306,"Pickup",,0,0
150068,2,15,1503,2,634,307,"Harvester",,0,0
150068,2,15,1503,2,634,308,"Water pump",,0,0
150068,2,15,1503,2,634,309,"Sprinkler",,0,0
150068,2,15,1503,2,634,310,"Other animal drawn e",,0,0
150068,2,15,1503,2,634,311,"Other tractor drawn",,0,0
150068,2,15,1503,2,634,312,"Sprayer",,1,0
150068,2,15,1503,2,634,313,"Outboard motor",,0,0
150068,2,15,1503,2,634,314,"Canoe",,0,0
150068,2,15,1503,2,634,315,"Boat",,0,0
150068,2,15,1503,2,634,316,"Fishing net",,0,0
150068,2,15,1503,2,634,317,"Safety equipment(fis",,0,0
150068,2,15,1503,2,634,318,"Wheelbarrow",,0,0
150068,2,15,1503,2,634,319,"Cutlass",,2,0
150068,2,15,1503,2,634,320,"Hoe",,3,0
150068,2,15,1503,2,634,321,"Sickle",,0,0
150068,2,15,1503,2,634,322,"Other (Specify)1",,,
150069,2,15,1503,2,634,301,"Tractor",,0,0
150069,2,15,1503,2,634,302,"Plough",,0,0
150069,2,15,1503,2,634,303,"Trailer/Cart",,0,0
150069,2,15,1503,2,634,304,"Ridger",,0,0
150069,2,15,1503,2,634,305,"Planter",,0,0
150069,2,15,1503,2,634,306,"Pickup",,0,0
150069,2,15,1503,2,634,307,"Harvester",,0,0
150069,2,15,1503,2,634,308,"Water pump",,0,0
150069,2,15,1503,2,634,309,"Sprinkler",,0,0
150069,2,15,1503,2,634,310,"Other animal drawn e",,0,0
150069,2,15,1503,2,634,311,"Other tractor drawn",,0,0
150069,2,15,1503,2,634,312,"Sprayer",,2,0
150069,2,15,1503,2,634,313,"Outboard motor",,0,0
150069,2,15,1503,2,634,314,"Canoe",,0,0
150069,2,15,1503,2,634,315,"Boat",,0,0
150069,2,15,1503,2,634,316,"Fishing net",,0,0
150069,2,15,1503,2,634,317,"Safety equipment(fis",,0,0
150069,2,15,1503,2,634,318,"Wheelbarrow",,0,0
150069,2,15,1503,2,634,319,"Cutlass",,6,0
150069,2,15,1503,2,634,320,"Hoe",,6,0
150069,2,15,1503,2,634,321,"Sickle",,0,0
150069,2,15,1503,2,634,322,"Other (Specify)1",,,
150073,2,34,3407,1,0,301,"Tractor",,,1
150073,2,34,3407,1,0,302,"Plough",,,1
150073,2,34,3407,1,0,303,"Trailer/Cart",,,1
150073,2,34,3407,1,0,304,"Ridger",,,1
150073,2,34,3407,1,0,305,"Planter",,,1
150073,2,34,3407,1,0,306,"Pickup",,,1
150073,2,34,3407,1,0,307,"Harvester",,,1
150073,2,34,3407,1,0,308,"Water pump",,,1
150073,2,34,3407,1,0,309,"Sprinkler",,,1
150073,2,34,3407,1,0,310,"Other animal drawn e",,,1
150073,2,34,3407,1,0,311,"Other tractor drawn",,,1
150073,2,34,3407,1,0,312,"Sprayer",,,1
150073,2,34,3407,1,0,313,"Outboard motor",,,1
150073,2,34,3407,1,0,314,"Canoe",,,1
150073,2,34,3407,1,0,315,"Boat",,,1
150073,2,34,3407,1,0,316,"Fishing net",,,1
150073,2,34,3407,1,0,317,"Safety equipment(fis",,,1
150073,2,34,3407,1,0,318,"Wheelbarrow",,,1
150073,2,34,3407,1,0,319,"Cutlass",,,1
150073,2,34,3407,1,0,320,"Hoe",,,1
150073,2,34,3407,1,0,321,"Sickle",,,1
150073,2,34,3407,1,0,322,"Other (Specify)1",,,
160001,4,16,1626,2,1546,301,"Tractor",,0,0
160001,4,16,1626,2,1546,302,"Plough",,0,0
160001,4,16,1626,2,1546,303,"Trailer/Cart",,0,0
160001,4,16,1626,2,1546,304,"Ridger",,0,0
160001,4,16,1626,2,1546,305,"Planter",,0,0
160001,4,16,1626,2,1546,306,"Pickup",,0,0
160001,4,16,1626,2,1546,307,"Harvester",,0,0
160001,4,16,1626,2,1546,308,"Water pump",,0,0
160001,4,16,1626,2,1546,309,"Sprinkler",,0,0
160001,4,16,1626,2,1546,310,"Other animal drawn e",,0,0
160001,4,16,1626,2,1546,311,"Other tractor drawn",,0,0
160001,4,16,1626,2,1546,312,"Sprayer",,0,0
160001,4,16,1626,2,1546,313,"Outboard motor",,0,0
160001,4,16,1626,2,1546,314,"Canoe",,0,0
160001,4,16,1626,2,1546,315,"Boat",,0,0
160001,4,16,1626,2,1546,316,"Fishing net",,0,0
160001,4,16,1626,2,1546,317,"Safety equipment(fis",,0,0
160001,4,16,1626,2,1546,318,"Wheelbarrow",,0,0
160001,4,16,1626,2,1546,319,"Cutlass",,2,0
160001,4,16,1626,2,1546,320,"Hoe",,2,0
160001,4,16,1626,2,1546,321,"Sickle",,0,0
160001,4,16,1626,2,1546,322,"Other (Specify)1",,,
160003,4,16,1626,2,1546,301,"Tractor",,0,0
160003,4,16,1626,2,1546,302,"Plough",,0,0
160003,4,16,1626,2,1546,303,"Trailer/Cart",,0,0
160003,4,16,1626,2,1546,304,"Ridger",,0,0
160003,4,16,1626,2,1546,305,"Planter",,0,0
160003,4,16,1626,2,1546,306,"Pickup",,0,0
160003,4,16,1626,2,1546,307,"Harvester",,0,0
160003,4,16,1626,2,1546,308,"Water pump",,0,0
160003,4,16,1626,2,1546,309,"Sprinkler",,0,0
160003,4,16,1626,2,1546,310,"Other animal drawn e",,0,0
160003,4,16,1626,2,1546,311,"Other tractor drawn",,0,0
160003,4,16,1626,2,1546,312,"Sprayer",,0,0
160003,4,16,1626,2,1546,313,"Outboard motor",,0,0
160003,4,16,1626,2,1546,314,"Canoe",,0,0
160003,4,16,1626,2,1546,315,"Boat",,0,0
160003,4,16,1626,2,1546,316,"Fishing net",,0,0
160003,4,16,1626,2,1546,317,"Safety equipment(fis",,0,0
160003,4,16,1626,2,1546,318,"Wheelbarrow",,0,0
160003,4,16,1626,2,1546,319,"Cutlass",,2,0
160003,4,16,1626,2,1546,320,"Hoe",,2,0
160003,4,16,1626,2,1546,321,"Sickle",,0,0
160003,4,16,1626,2,1546,322,"Other (Specify)1",,,
160008,4,16,1626,2,1546,301,"Tractor",,0,0
160008,4,16,1626,2,1546,302,"Plough",,0,0
160008,4,16,1626,2,1546,303,"Trailer/Cart",,0,0
160008,4,16,1626,2,1546,304,"Ridger",,0,0
160008,4,16,1626,2,1546,305,"Planter",,0,0
160008,4,16,1626,2,1546,306,"Pickup",,0,0
160008,4,16,1626,2,1546,307,"Harvester",,0,0
160008,4,16,1626,2,1546,308,"Water pump",,0,0
160008,4,16,1626,2,1546,309,"Sprinkler",,0,0
160008,4,16,1626,2,1546,310,"Other animal drawn e",,0,0
160008,4,16,1626,2,1546,311,"Other tractor drawn",,0,0
160008,4,16,1626,2,1546,312,"Sprayer",,0,0
160008,4,16,1626,2,1546,313,"Outboard motor",,0,0
160008,4,16,1626,2,1546,314,"Canoe",,0,0
160008,4,16,1626,2,1546,315,"Boat",,0,0
160008,4,16,1626,2,1546,316,"Fishing net",,0,0
160008,4,16,1626,2,1546,317,"Safety equipment(fis",,0,0
160008,4,16,1626,2,1546,318,"Wheelbarrow",,1,0
160008,4,16,1626,2,1546,319,"Cutlass",,2,0
160008,4,16,1626,2,1546,320,"Hoe",,2,0
160008,4,16,1626,2,1546,321,"Sickle",,0,0
160008,4,16,1626,2,1546,322,"Other (Specify)1",,,
160011,4,16,1610,2,1006,301,"Tractor",,0,0
160011,4,16,1610,2,1006,302,"Plough",,0,0
160011,4,16,1610,2,1006,303,"Trailer/Cart",,0,0
160011,4,16,1610,2,1006,304,"Ridger",,0,0
160011,4,16,1610,2,1006,305,"Planter",,0,0
160011,4,16,1610,2,1006,306,"Pickup",,0,0
160011,4,16,1610,2,1006,307,"Harvester",,0,0
160011,4,16,1610,2,1006,308,"Water pump",,0,0
160011,4,16,1610,2,1006,309,"Sprinkler",,0,0
160011,4,16,1610,2,1006,310,"Other animal drawn e",,0,0
160011,4,16,1610,2,1006,311,"Other tractor drawn",,0,0
160011,4,16,1610,2,1006,312,"Sprayer",,0,0
160011,4,16,1610,2,1006,313,"Outboard motor",,0,0
160011,4,16,1610,2,1006,314,"Canoe",,0,0
160011,4,16,1610,2,1006,315,"Boat",,0,0
160011,4,16,1610,2,1006,316,"Fishing net",,0,0
160011,4,16,1610,2,1006,317,"Safety equipment(fis",,0,0
160011,4,16,1610,2,1006,318,"Wheelbarrow",,1,0
160011,4,16,1610,2,1006,319,"Cutlass",,2,0
160011,4,16,1610,2,1006,320,"Hoe",,2,0
160011,4,16,1610,2,1006,321,"Sickle",,0,0
160011,4,16,1610,2,1006,322,"Other (Specify)1","SHOVEL",1,0
160012,4,16,1610,2,1006,301,"Tractor",,0,0
160012,4,16,1610,2,1006,302,"Plough",,0,0
160012,4,16,1610,2,1006,303,"Trailer/Cart",,0,0
160012,4,16,1610,2,1006,304,"Ridger",,0,0
160012,4,16,1610,2,1006,305,"Planter",,0,0
160012,4,16,1610,2,1006,306,"Pickup",,0,0
160012,4,16,1610,2,1006,307,"Harvester",,0,0
160012,4,16,1610,2,1006,308,"Water pump",,0,0
160012,4,16,1610,2,1006,309,"Sprinkler",,0,0
160012,4,16,1610,2,1006,310,"Other animal drawn e",,0,0
160012,4,16,1610,2,1006,311,"Other tractor drawn",,0,0
160012,4,16,1610,2,1006,312,"Sprayer",,0,0
160012,4,16,1610,2,1006,313,"Outboard motor",,0,0
160012,4,16,1610,2,1006,314,"Canoe",,0,0
160012,4,16,1610,2,1006,315,"Boat",,0,0
160012,4,16,1610,2,1006,316,"Fishing net",,0,0
160012,4,16,1610,2,1006,317,"Safety equipment(fis",,0,0
160012,4,16,1610,2,1006,318,"Wheelbarrow",,1,0
160012,4,16,1610,2,1006,319,"Cutlass",,3,0
160012,4,16,1610,2,1006,320,"Hoe",,3,0
160012,4,16,1610,2,1006,321,"Sickle",,0,0
160012,4,16,1610,2,1006,322,"Other (Specify)1",,,
160013,4,16,1610,2,1006,301,"Tractor",,0,0
160013,4,16,1610,2,1006,302,"Plough",,0,0
160013,4,16,1610,2,1006,303,"Trailer/Cart",,0,0
160013,4,16,1610,2,1006,304,"Ridger",,0,0
160013,4,16,1610,2,1006,305,"Planter",,0,0
160013,4,16,1610,2,1006,306,"Pickup",,0,0
160013,4,16,1610,2,1006,307,"Harvester",,0,0
160013,4,16,1610,2,1006,308,"Water pump",,0,0
160013,4,16,1610,2,1006,309,"Sprinkler",,0,0
160013,4,16,1610,2,1006,310,"Other animal drawn e",,0,0
160013,4,16,1610,2,1006,311,"Other tractor drawn",,0,0
160013,4,16,1610,2,1006,312,"Sprayer",,0,0
160013,4,16,1610,2,1006,313,"Outboard motor",,0,0
160013,4,16,1610,2,1006,314,"Canoe",,0,0
160013,4,16,1610,2,1006,315,"Boat",,0,0
160013,4,16,1610,2,1006,316,"Fishing net",,0,0
160013,4,16,1610,2,1006,317,"Safety equipment(fis",,0,0
160013,4,16,1610,2,1006,318,"Wheelbarrow",,1,0
160013,4,16,1610,2,1006,319,"Cutlass",,2,0
160013,4,16,1610,2,1006,320,"Hoe",,2,0
160013,4,16,1610,2,1006,321,"Sickle",,0,0
160013,4,16,1610,2,1006,322,"Other (Specify)1",,,
160014,4,16,1624,1,286,301,"Tractor",,0,0
160014,4,16,1624,1,286,302,"Plough",,0,0
160014,4,16,1624,1,286,303,"Trailer/Cart",,0,0
160014,4,16,1624,1,286,304,"Ridger",,0,0
160014,4,16,1624,1,286,305,"Planter",,0,0
160014,4,16,1624,1,286,306,"Pickup",,0,0
160014,4,16,1624,1,286,307,"Harvester",,0,0
160014,4,16,1624,1,286,308,"Water pump",,0,0
160014,4,16,1624,1,286,309,"Sprinkler",,0,0
160014,4,16,1624,1,286,310,"Other animal drawn e",,0,0
160014,4,16,1624,1,286,311,"Other tractor drawn",,0,0
160014,4,16,1624,1,286,312,"Sprayer",,0,0
160014,4,16,1624,1,286,313,"Outboard motor",,0,0
160014,4,16,1624,1,286,314,"Canoe",,0,0
160014,4,16,1624,1,286,315,"Boat",,0,0
160014,4,16,1624,1,286,316,"Fishing net",,0,0
160014,4,16,1624,1,286,317,"Safety equipment(fis",,0,0
160014,4,16,1624,1,286,318,"Wheelbarrow",,1,0
160014,4,16,1624,1,286,319,"Cutlass",,2,0
160014,4,16,1624,1,286,320,"Hoe",,2,0
160014,4,16,1624,1,286,321,"Sickle",,0,0
160014,4,16,1624,1,286,322,"Other (Specify)1",,,
160016,4,16,1606,2,590,301,"Tractor",,0,0
160016,4,16,1606,2,590,302,"Plough",,0,0
160016,4,16,1606,2,590,303,"Trailer/Cart",,0,0
160016,4,16,1606,2,590,304,"Ridger",,0,0
160016,4,16,1606,2,590,305,"Planter",,0,0
160016,4,16,1606,2,590,306,"Pickup",,0,0
160016,4,16,1606,2,590,307,"Harvester",,0,0
160016,4,16,1606,2,590,308,"Water pump",,0,0
160016,4,16,1606,2,590,309,"Sprinkler",,0,0
160016,4,16,1606,2,590,310,"Other animal drawn e",,0,0
160016,4,16,1606,2,590,311,"Other tractor drawn",,0,0
160016,4,16,1606,2,590,312,"Sprayer",,0,0
160016,4,16,1606,2,590,313,"Outboard motor",,0,0
160016,4,16,1606,2,590,314,"Canoe",,0,0
160016,4,16,1606,2,590,315,"Boat",,0,0
160016,4,16,1606,2,590,316,"Fishing net",,0,0
160016,4,16,1606,2,590,317,"Safety equipment(fis",,0,0
160016,4,16,1606,2,590,318,"Wheelbarrow",,1,0
160016,4,16,1606,2,590,319,"Cutlass",,2,0
160016,4,16,1606,2,590,320,"Hoe",,2,0
160016,4,16,1606,2,590,321,"Sickle",,0,0
160016,4,16,1606,2,590,322,"Other (Specify)1",,,
160017,4,16,1624,1,136,301,"Tractor",,0,0
160017,4,16,1624,1,136,302,"Plough",,0,0
160017,4,16,1624,1,136,303,"Trailer/Cart",,0,0
160017,4,16,1624,1,136,304,"Ridger",,0,0
160017,4,16,1624,1,136,305,"Planter",,0,0
160017,4,16,1624,1,136,306,"Pickup",,0,0
160017,4,16,1624,1,136,307,"Harvester",,0,0
160017,4,16,1624,1,136,308,"Water pump",,0,0
160017,4,16,1624,1,136,309,"Sprinkler",,0,0
160017,4,16,1624,1,136,310,"Other animal drawn e",,0,0
160017,4,16,1624,1,136,311,"Other tractor drawn",,0,0
160017,4,16,1624,1,136,312,"Sprayer",,0,0
160017,4,16,1624,1,136,313,"Outboard motor",,0,0
160017,4,16,1624,1,136,314,"Canoe",,0,0
160017,4,16,1624,1,136,315,"Boat",,0,0
160017,4,16,1624,1,136,316,"Fishing net",,0,0
160017,4,16,1624,1,136,317,"Safety equipment(fis",,0,0
160017,4,16,1624,1,136,318,"Wheelbarrow",,0,0
160017,4,16,1624,1,136,319,"Cutlass",,2,0
160017,4,16,1624,1,136,320,"Hoe",,2,0
160017,4,16,1624,1,136,321,"Sickle",,0,0
160017,4,16,1624,1,136,322,"Other (Specify)1",,,
160018,4,16,1624,1,136,301,"Tractor",,0,0
160018,4,16,1624,1,136,302,"Plough",,0,0
160018,4,16,1624,1,136,303,"Trailer/Cart",,0,0
160018,4,16,1624,1,136,304,"Ridger",,0,0
160018,4,16,1624,1,136,305,"Planter",,0,0
160018,4,16,1624,1,136,306,"Pickup",,0,0
160018,4,16,1624,1,136,307,"Harvester",,0,0
160018,4,16,1624,1,136,308,"Water pump",,0,0
160018,4,16,1624,1,136,309,"Sprinkler",,0,0
160018,4,16,1624,1,136,310,"Other animal drawn e",,0,0
160018,4,16,1624,1,136,311,"Other tractor drawn",,0,0
160018,4,16,1624,1,136,312,"Sprayer",,0,0
160018,4,16,1624,1,136,313,"Outboard motor",,0,0
160018,4,16,1624,1,136,314,"Canoe",,0,0
160018,4,16,1624,1,136,315,"Boat",,0,0
160018,4,16,1624,1,136,316,"Fishing net",,0,0
160018,4,16,1624,1,136,317,"Safety equipment(fis",,0,0
160018,4,16,1624,1,136,318,"Wheelbarrow",,1,0
160018,4,16,1624,1,136,319,"Cutlass",,3,0
160018,4,16,1624,1,136,320,"Hoe",,3,0
160018,4,16,1624,1,136,321,"Sickle",,0,0
160018,4,16,1624,1,136,322,"Other (Specify)1","SHOVEL",1,0
160019,4,16,1624,1,136,301,"Tractor",,0,0
160019,4,16,1624,1,136,302,"Plough",,0,0
160019,4,16,1624,1,136,303,"Trailer/Cart",,0,0
160019,4,16,1624,1,136,304,"Ridger",,0,0
160019,4,16,1624,1,136,305,"Planter",,0,0
160019,4,16,1624,1,136,306,"Pickup",,0,0
160019,4,16,1624,1,136,307,"Harvester",,0,0
160019,4,16,1624,1,136,308,"Water pump",,0,0
160019,4,16,1624,1,136,309,"Sprinkler",,0,0
160019,4,16,1624,1,136,310,"Other animal drawn e",,0,0
160019,4,16,1624,1,136,311,"Other tractor drawn",,0,0
160019,4,16,1624,1,136,312,"Sprayer",,0,0
160019,4,16,1624,1,136,313,"Outboard motor",,0,0
160019,4,16,1624,1,136,314,"Canoe",,0,0
160019,4,16,1624,1,136,315,"Boat",,0,0
160019,4,16,1624,1,136,316,"Fishing net",,0,0
160019,4,16,1624,1,136,317,"Safety equipment(fis",,0,0
160019,4,16,1624,1,136,318,"Wheelbarrow",,1,0
160019,4,16,1624,1,136,319,"Cutlass",,2,0
160019,4,16,1624,1,136,320,"Hoe",,2,0
160019,4,16,1624,1,136,321,"Sickle",,0,0
160019,4,16,1624,1,136,322,"Other (Specify)1",,,
160020,4,16,1622,2,18,301,"Tractor",,0,0
160020,4,16,1622,2,18,302,"Plough",,0,0
160020,4,16,1622,2,18,303,"Trailer/Cart",,0,0
160020,4,16,1622,2,18,304,"Ridger",,0,0
160020,4,16,1622,2,18,305,"Planter",,0,0
160020,4,16,1622,2,18,306,"Pickup",,0,0
160020,4,16,1622,2,18,307,"Harvester",,0,0
160020,4,16,1622,2,18,308,"Water pump",,0,0
160020,4,16,1622,2,18,309,"Sprinkler",,0,0
160020,4,16,1622,2,18,310,"Other animal drawn e",,0,0
160020,4,16,1622,2,18,311,"Other tractor drawn",,0,0
160020,4,16,1622,2,18,312,"Sprayer",,0,0
160020,4,16,1622,2,18,313,"Outboard motor",,0,0
160020,4,16,1622,2,18,314,"Canoe",,0,0
160020,4,16,1622,2,18,315,"Boat",,0,0
160020,4,16,1622,2,18,316,"Fishing net",,0,0
160020,4,16,1622,2,18,317,"Safety equipment(fis",,0,0
160020,4,16,1622,2,18,318,"Wheelbarrow",,0,0
160020,4,16,1622,2,18,319,"Cutlass",,2,0
160020,4,16,1622,2,18,320,"Hoe",,2,0
160020,4,16,1622,2,18,321,"Sickle",,0,0
160020,4,16,1622,2,18,322,"Other (Specify)1",,,
160021,4,16,1612,2,414,301,"Tractor",,0,0
160021,4,16,1612,2,414,302,"Plough",,0,0
160021,4,16,1612,2,414,303,"Trailer/Cart",,0,0
160021,4,16,1612,2,414,304,"Ridger",,0,0
160021,4,16,1612,2,414,305,"Planter",,0,0
160021,4,16,1612,2,414,306,"Pickup",,0,0
160021,4,16,1612,2,414,307,"Harvester",,0,0
160021,4,16,1612,2,414,308,"Water pump",,0,0
160021,4,16,1612,2,414,309,"Sprinkler",,0,0
160021,4,16,1612,2,414,310,"Other animal drawn e",,0,0
160021,4,16,1612,2,414,311,"Other tractor drawn",,0,0
160021,4,16,1612,2,414,312,"Sprayer",,0,0
160021,4,16,1612,2,414,313,"Outboard motor",,0,0
160021,4,16,1612,2,414,314,"Canoe",,0,0
160021,4,16,1612,2,414,315,"Boat",,0,0
160021,4,16,1612,2,414,316,"Fishing net",,0,0
160021,4,16,1612,2,414,317,"Safety equipment(fis",,0,0
160021,4,16,1612,2,414,318,"Wheelbarrow",,1,0
160021,4,16,1612,2,414,319,"Cutlass",,2,0
160021,4,16,1612,2,414,320,"Hoe",,2,0
160021,4,16,1612,2,414,321,"Sickle",,0,0
160021,4,16,1612,2,414,322,"Other (Specify)1",,,
160022,4,16,1622,2,18,301,"Tractor",,0,0
160022,4,16,1622,2,18,302,"Plough",,0,0
160022,4,16,1622,2,18,303,"Trailer/Cart",,0,0
160022,4,16,1622,2,18,304,"Ridger",,0,0
160022,4,16,1622,2,18,305,"Planter",,0,0
160022,4,16,1622,2,18,306,"Pickup",,0,0
160022,4,16,1622,2,18,307,"Harvester",,0,0
160022,4,16,1622,2,18,308,"Water pump",,0,0
160022,4,16,1622,2,18,309,"Sprinkler",,0,0
160022,4,16,1622,2,18,310,"Other animal drawn e",,0,0
160022,4,16,1622,2,18,311,"Other tractor drawn",,0,0
160022,4,16,1622,2,18,312,"Sprayer",,0,0
160022,4,16,1622,2,18,313,"Outboard motor",,0,0
160022,4,16,1622,2,18,314,"Canoe",,0,0
160022,4,16,1622,2,18,315,"Boat",,0,0
160022,4,16,1622,2,18,316,"Fishing net",,0,0
160022,4,16,1622,2,18,317,"Safety equipment(fis",,0,0
160022,4,16,1622,2,18,318,"Wheelbarrow",,1,0
160022,4,16,1622,2,18,319,"Cutlass",,4,0
160022,4,16,1622,2,18,320,"Hoe",,3,0
160022,4,16,1622,2,18,321,"Sickle",,0,0
160022,4,16,1622,2,18,322,"Other (Specify)1",,,
160023,4,16,1622,2,18,301,"Tractor",,0,0
