"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","sa3q3","sa3q4","sa3q4b","sa3q5a","sa3q5b","sa3q6a1","sa3q6a2","sa3q6b1","sa3q6b2","sa3q7","sa3q8a","sa3q8b","sa3q9","sa3q10","sa3q11a","sa3q11b","sa3q12","sa3q12b1","sa3q12b2","sa3q12c1","sa3q12c2","sa3q13","sa3q14","sa3q15a","sa3q15b","sa3q15c","sa3q16a","sa3q16b","sa3q17","sa3q17b1","sa3q17b2","sa3q18","tracked_obs"
5,12,1204,2,736,120075,1,2,"WHITE YAM",1121,1,,,6000,3,480,52,1,2,2,,,1,"N1",480,52,96000,1,2,1,2,1,2,,,,,,,,,120000,0
5,12,1204,2,736,120075,1,3,"YAM",1122,1,,,6000,3,450,52,1,2,2,,,1,"N1",450,52,99000,1,2,1,2,1,2,,,,,,,,,150000,0
5,12,1204,2,736,120078,1,1,"MAIZE",1080,2,11,"HERVESTED PP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1204,2,736,120078,1,2,"CASSAVA",1020,1,,,1000,3,30,72,1,2,1,,,1,"N1",30,72,60000,1,,1,,1,2,,,,,,,,,100000,0
5,12,1204,2,736,120079,1,1,"YAM",1120,1,,,3500,1,3500,52,1,2,2,,,1,"N1",3400,52,510000,2,,1,,1,2,,,,,,,,,525000,0
5,12,1204,2,736,120079,1,2,"CASSAVA",1020,1,,,3000,1,30,72,1,2,2,,,1,"N1",30,72,60000,2,,1,,1,2,,,,,,,,,60000,0
5,12,1204,2,736,120080,1,1,"CASSAVA",1020,1,,,1500,3,40,72,2,,2,,,1,"N1",40,72,80000,2,,2,,1,2,,,,,,,,,140000,0
5,12,1204,2,736,120080,2,2,"YAM",1120,1,,,1500,3,150,52,2,,2,,,1,"N1",150,52,30000,2,,2,,1,2,,,,,,,,,50000,0
5,12,1214,2,452,120091,1,1,"CASSAVA",1020,1,,,2500,3,62,72,1,2,2,,,1,"N1",50,72,150000,2,,1,2,1,2,,,,,,,,,186000,0
5,12,1214,2,452,120093,1,1,"CASSAVA",1020,1,,,5000,3,100,72,1,2,1,0,,1,"N1",70,72,140000,2,,1,2,1,2,,,,,,,,,200000,0
5,12,1214,2,452,120093,2,1,"YAM",1120,1,,,500,1,1000,1,1,2,1,0,,1,"N1",300,1,3000,2,,1,2,1,2,,,,,,,,,40000,0
5,12,1214,2,452,120093,2,2,"MAIZE",1080,2,11,"HARVEST PP  II",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1214,2,452,120093,2,3,"PEPPER",2140,1,,,400,3,2,32,1,2,1,0,,2,,,,,,,,,,,,,,,,,,,4000,0
5,12,1214,2,452,120093,2,4,"GARDEN EGG",2080,1,,,400,3,1,32,1,2,1,0,,2,,,,,,,,,,,,,,,,,,,3000,0
5,12,1214,2,452,120094,1,1,"CASSAVA",1020,1,,,2000,3,40,72,1,2,2,,,1,"N2",30,72,90000,1,,1,,1,2,,,,,,,,,120000,0
5,12,1214,2,452,120094,2,1,"YAM",1120,1,,,150,3,140,52,1,2,2,,,1,"N2",130,52,32500,1,,1,,,2,,,,,,,,,35000,0
5,12,1214,2,452,120094,2,2,"PEPPER",2140,1,,,150,3,1,21,1,2,2,,,2,,,,,,,,,,,,,,,,,,,3200,0
5,12,1214,2,452,120098,1,1,"CASSAVA",1020,1,,,1800,3,45,72,1,,2,,,1,"N2",45,72,13500,2,,1,2,,2,,,,,,,,,150000,0
5,12,1214,2,452,120098,1,2,"MAIZE",1080,2,11,"HARVESTED PP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1214,2,452,120099,1,1,"MAIZE",1080,2,11,"HARVESTED POST P.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1214,2,452,120099,1,2,"CASSAVA",1020,1,,,900,3,20,72,1,,2,,,1,"N1",16,72,48000,1,,1,,1,2,,,,,,,,,60000,0
5,12,1214,2,452,120100,1,1,"MAIZE",1080,2,11,"HARVESTED PP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1214,2,452,120100,1,2,"CASSAVA",1020,1,,,40000,3,100,72,1,4,2,,,1,"N2",40000,3,300000,1,4,1,4,1,2,,,,,,,,,400000,0
6,13,1310,1,1300,130006,1,1,"YAM",1120,1,,,600,1,10,22,1,,2,,,2,,,,,,,,,,,,,,,,,,,26000,0
6,13,1310,1,1300,130006,1,2,"PLANTAIN",2170,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1310,1,1300,130006,2,1,"YAM",2170,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1310,1,1300,130007,1,1,"YAM",1120,1,,,1400,1,800,1,1,2,2,,,2,,,,,,,,,,,,,,,,,,,20000,0
6,13,1310,1,1300,130007,2,1,"COCOA",3040,1,,,1,5,2,23,1,2,2,,,1,"N1",2,23,32000,1,2,1,2,1,2,,,,,,,,,3200,0
6,13,1310,1,1300,130007,2,2,"PLANTAIN",2170,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1310,1,1300,130007,2,3,"BANANA",2030,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1310,1,1300,130007,2,4,"PINEAPPLE",2160,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1310,1,1300,130010,1,1,"YAM",1120,1,,,400,1,3,74,1,2,2,,,1,"N1",2,74,16000,2,6,1,2,1,2,,,,,,,,,32000,0
6,13,1310,1,1300,130010,2,1,"TOMATOES",2260,1,,,200,1,6,31,1,2,2,,,1,"N1",5,31,3000,2,6,1,2,1,2,,,,,,,,,3600,0
6,13,1310,1,1300,130010,2,2,"PEPPER",2140,1,,,200,1,4,31,1,2,2,,,1,"N1",3,31,2100,2,6,1,2,1,2,,,,,,,,,2800,0
6,13,1310,1,1300,130010,2,3,"VEGETABLE LEAVES",2194,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1310,1,1300,130010,3,1,"PINEAPPLE",2160,1,,,120,3,2,32,1,2,2,,,1,"N2",2,32,6000,2,6,1,2,1,2,,,,,,,,,6000,0
6,13,1310,1,1300,130010,4,1,"COCOA",3040,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1310,1,1300,130010,4,2,"PINEAPPLE",2160,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1314,1,6,130013,1,1,"YAM",1120,1,,,2000,1,4000,1,1,2,2,,,2,,,,,,,,,,,,,,,,,,,12000,0
6,13,1314,1,6,130013,1,2,"COCOYAM",1040,1,,,1200,1,2000,1,1,2,2,,,2,,,,,,,,,,,,,,,,,,,8000,0
6,13,1314,1,6,130013,1,3,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1314,1,6,130015,1,1,"YAM",1120,1,,,1200,1,4,23,1,2,2,,,2,,,,,,,,,,,,,,,,,,,21000,0
6,13,1314,1,6,130015,1,2,"COCOYAM",1040,1,,,300,1,1,23,1,2,2,,,2,,,,,,,,,,,,,,,,,,,1400,0
6,13,1314,1,6,130015,2,1,"YAM",1120,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1314,1,6,130016,1,1,"YAM",1120,1,,,8000,1,12,83,1,2,1,100,1,1,"N1",10,83,600000,1,2,1,2,1,1,"N2",,,1,83,65000,1,2,800000,0
6,13,1314,1,6,130016,1,2,"COCOYAM",1040,1,,,2000,1,10,23,1,2,1,1,23,1,"N2",7,23,22000,1,2,1,2,1,2,,,,,,,,,32000,0
6,13,1314,1,6,130016,1,3,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1314,1,6,130016,2,1,"YAM",1120,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1314,1,6,130016,2,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1314,1,6,130018,1,1,"YAM",1120,1,,,4000,1,22,72,1,2,1,5,72,1,"N1",12,72,61000,1,2,1,2,1,2,,,,,,,,,105000,0
6,13,1314,1,6,130018,1,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1314,1,6,130018,1,3,"MAIZE",1080,1,,,4000,1,10,24,1,2,1,1,24,1,"N1",7,24,12500,1,2,1,2,1,2,,,,,,,,,20500,0
6,13,1314,1,6,130018,1,4,"TOMATOES",2260,1,,,1000,1,9,32,1,2,1,1,32,1,"N1",8,32,36000,1,2,1,2,1,2,,,,,,,,,42000,0
6,13,1314,1,0,130019,1,1,"WATER MELON",1093,1,,,10,5,15,82,1,2,2,,,1,"N4",14,82,800000,1,2,1,2,1,2,,,,,,,,,875000,1
6,13,1314,1,0,130019,1,2,"MAIZE",1080,1,,,10,5,13,82,1,2,2,,,1,"N4",11,82,140000,1,2,1,2,1,2,,,,,,,,,160000,1
6,13,1307,1,268,130021,1,1,"YAM",1120,1,,,3600,1,7500,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,360000,0
6,13,1307,1,268,130025,1,1,"COCOA",3040,1,,,6,5,12,23,1,2,2,,,1,"N1",11,23,150000,1,,1,2,1,2,,,,,,,,,175000,0
6,13,1307,1,268,130025,1,2,"ORANGE",3170,1,,,6,5,5,23,1,2,2,,,1,"N2",5,23,15000,1,,1,2,1,2,,,,,,,,,15000,0
6,13,1307,1,268,130025,2,1,"COCOYAM",1040,1,,,15,1,2,23,1,2,2,,,2,,,,,,,,,,,,,,,,,,,3000,0
6,13,1307,1,268,130025,2,2,"YAM",1120,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1307,1,268,130025,2,3,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1307,1,268,130025,2,4,"OIL PALM TREE",3180,1,,,2,5,12,93,1,2,2,,,2,,,,,,,,,,,,,,,,,,,54000,0
6,13,1307,1,268,130025,3,1,"PLANTAIN",2170,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1307,1,268,130028,1,1,"YAM",1120,1,,,1200,1,2200,1,1,,1,100,1,1,"N1",2000,1,180000,1,,1,,1,2,,,,,,,,,200000,0
6,13,1307,1,268,130029,1,1,"YAM",1120,1,,,2000,1,9,23,1,2,2,,,1,"N1",7,23,25000,1,2,1,2,1,2,,,,,,,,,36000,0
6,13,1303,1,626,130032,1,1,"YAM",1120,1,,,1000,1,12,23,1,2,2,,,1,"N1",8,23,56000,1,2,1,2,1,2,,,,,,,,,82000,0
6,13,1303,1,626,130032,1,2,"COCOYAM",1040,1,,,1000,1,16,23,1,2,2,,,1,"N1",10,23,16000,1,2,1,2,1,2,,,,,,,,,24000,0
6,13,1303,1,626,130032,1,3,"CASSAVA",1020,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1303,1,626,130034,1,1,"COCOA",3040,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1303,1,626,130034,1,2,"PLANTAIN",2170,1,,,60,3,20,42,1,,2,,,1,"N1",10,42,7000,1,,1,,1,2,,,,,,,,,14000,0
6,13,1303,1,626,130034,2,1,"COCOA",3040,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1303,1,626,130034,2,2,"PLANTAIN",2170,1,,,80,3,20,42,1,,2,,,1,"N1",10,42,7500,1,,1,,1,2,,,,,,,,,15000,0
6,13,1303,1,626,130034,3,1,"YAM",1120,1,,,2500,1,2300,52,1,,2,,,2,,,,,,,,,,,,,,,,,,,230000,0
6,13,1303,1,626,130034,3,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1303,1,626,130034,3,3,"COCOYAM",1040,1,,,2000,1,20,26,1,,2,,,2,,,,,,,,,,,,,,,,,,,2000,0
6,13,1303,1,626,130038,1,1,"YAM",1120,1,,,1000,1,15,23,1,2,2,,,1,"N1",10,23,35000,1,2,1,2,1,2,,,,,,,,,52000,0
6,13,1303,1,626,130038,1,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1305,1,1232,130042,1,1,"COCOA",3040,1,,,6,5,8,23,1,2,2,,,1,"N1",8,23,150000,1,2,1,2,1,2,,,,,,,,,150000,0
6,13,1305,1,1232,130042,1,2,"PLANTAIN",2170,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1305,1,1232,130042,2,1,"YAM",1120,1,,,1500,1,14,74,1,2,2,,,1,"N2",11,74,75000,1,2,1,2,1,2,,,,,,,,,100000,0
6,13,1305,1,1232,130042,2,2,"CASSAVA",1020,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1305,1,1232,130048,1,1,"COCOA",3040,1,,,4,5,100,1,1,2,2,,,1,"N1",100,1,85000,1,2,1,2,1,2,,,,,,,,,85000,0
6,13,1305,1,1232,130048,2,1,"YAM",1120,1,,,3000,1,3000,1,1,2,2,,,2,,,,,,,,,,,,,,,,,,,300000,0
6,13,1305,1,1232,130048,2,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1305,1,1232,130050,1,1,"YAM",1120,1,,,1800,1,18,74,1,,2,,,1,"N1",10,74,21000,1,,1,,1,2,,,,,,,,,46000,0
6,13,1305,1,1232,130050,1,2,"OKRO",2120,1,,,2000,1,6,32,1,,2,,,1,"N1",4,32,6000,1,,1,,1,2,,,,,,,,,10000,0
6,13,1305,1,1232,130050,1,3,"COCOYAM",1040,1,,,2500,1,12,26,1,,2,,,1,"N1",8,26,9600,1,,1,,1,2,,,,,,,,,14600,0
6,13,1305,1,1232,130050,2,1,"COCOYAM",1040,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1305,1,1232,130050,2,2,"GREEN VEGETABLE",2194,1,,,200,1,4,22,1,,2,,,1,"N1",3,22,4500,1,,1,,1,2,,,,,,,,,6000,0
6,13,1305,1,1232,130050,3,1,"YAM",1120,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1305,1,1232,130050,3,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1309,2,674,130051,1,1,"COCOA",3040,1,,,2,5,10,23,1,2,2,,,1,"N1",10,23,150000,1,2,1,2,1,2,,,,,,,,,150000,0
6,13,1309,2,674,130051,1,2,"PLANTAIN",2170,1,,,125,3,125,42,1,2,2,,,1,"N2",100,42,24000,1,2,1,2,1,2,,,,,,,,,31000,0
6,13,1309,2,674,130051,1,3,"YAM",1120,1,,,800,1,30,27,1,2,2,,,2,,,,,,,,,,,,,,,,,,,38000,0
6,13,1309,2,674,130051,1,4,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1309,2,674,130052,1,1,"COCOA",3040,1,,,2,5,5,23,1,,2,,,1,"N1",5,23,72500,1,2,1,2,1,2,,,,,,,,,72500,0
6,13,1309,2,674,130052,1,2,"PLANTAIN",2170,1,,,100,3,34,42,1,,2,,,1,"N2",24,42,6800,1,2,1,2,1,2,,,,,,,,,8500,0
6,13,1309,2,674,130052,2,1,"COCOA",3040,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1309,2,674,130052,2,2,"YAM",1120,1,,,350,1,10,24,1,,2,,,1,"N2",6,24,22000,1,2,1,2,1,2,,,,,,,,,36000,0
6,13,1309,2,674,130052,2,3,"COCOYAM",1040,1,,,100,1,2,24,1,,2,,,2,,,,,,,,,,,,,,,,,,,3600,0
6,13,1309,2,674,130052,2,4,"PLANTAIN",2170,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1309,2,0,130053,1,1,"CASSAVA",1020,1,,,1500,1,14,71,1,2,2,,,1,"N1",8,71,5500,1,2,1,2,1,2,,,,,,,,,7500,1
6,13,1309,2,674,130054,1,1,"COCOA",3040,1,,,3,5,11,23,1,,2,,,1,"N1",10,23,150000,1,,1,,1,2,,,,,,,,,150000,0
6,13,1309,2,674,130054,1,2,"PLANTAIN",2170,1,,,65,3,65,42,1,,2,,,1,"N2",60,42,28000,1,,1,,1,2,,,,,,,,,32000,0
6,13,1309,2,674,130055,1,1,"PLANTAIN",2170,1,,,160,3,160,42,1,,2,,,1,"N1",140,42,41000,1,,1,,1,2,,,,,,,,,46000,0
6,13,1309,2,674,130055,1,2,"COCOYAM",1040,1,,,100,1,6,23,1,,2,,,1,"N1",5,23,6000,1,,1,,1,2,,,,,,,,,7200,0
6,13,1309,2,674,130055,2,1,"COCOA",3040,1,,,2,5,12,23,1,,2,,,1,"N2",11,23,165000,1,,1,,1,2,,,,,,,,,180000,0
6,13,1309,2,674,130055,2,2,"PLANTAIN",2170,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1309,2,674,130056,1,1,"COCOA",3040,1,,,1,5,2,23,1,2,2,,,1,"N1",2,23,30000,1,2,1,2,1,2,,,,,,,,,30000,0
6,13,1309,2,674,130056,1,2,"PLANTAIN",2170,1,,,25,3,25,42,1,2,2,,,1,"N2",18,42,3600,1,2,1,2,1,2,,,,,,,,,4200,0
6,13,1309,2,674,130056,2,1,"COCOA",3040,1,,,1,5,4,23,1,2,2,,,1,"N1",4,23,60000,1,2,1,2,1,2,,,,,,,,,60000,0
6,13,1309,2,674,130056,2,2,"PLANTAIN",2170,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1309,2,674,130056,3,1,"YAM",1120,1,,,1000,1,15,23,1,2,2,,,1,"N2",8,23,18200,1,2,1,2,1,2,,,,,,,,,27500,0
6,13,1309,2,674,130056,4,1,"COCOA",3040,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1309,2,674,130056,4,2,"PLANTAIN",2170,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1309,2,674,130056,5,1,"COCOA",3040,1,,,1000,1,2,23,1,2,2,,,1,"N1",2,23,30000,1,2,1,2,1,2,,,,,,,,,30000,0
6,13,1309,2,674,130057,1,1,"COCOA",3040,1,,,3,5,10,23,1,2,2,,,1,"N1",10,23,150000,1,2,1,2,1,2,,,,,,,,,150000,0
6,13,1309,2,674,130057,1,2,"PLANTAIN",2170,1,,,150,3,150,42,1,2,2,,,1,"N2",120,42,20000,1,2,1,2,1,2,,,,,,,,,26000,0
6,13,1309,2,674,130057,1,3,"OIL PALM TREE",3180,1,,,26,3,6,93,1,2,2,,,1,"N2",5,93,25000,1,2,1,2,1,2,,,,,,,,,30000,0
6,13,1309,2,674,130057,1,4,"YAM",1120,1,,,700,1,650,52,1,2,2,,,2,,,,,,,,,,,,,,,,,,,21000,0
6,13,1309,2,674,130057,1,5,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1309,2,674,130060,1,1,"COCOA",3040,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1309,2,674,130060,1,2,"PLANTAIN",2170,1,,,170,3,170,42,1,2,2,,,1,"N1",160,42,48000,1,2,1,2,1,2,,,,,,,,,53000,0
6,13,1309,2,674,130060,1,3,"YAM",1120,1,,,150,1,140,52,1,2,2,,,2,,,,,,,,,,,,,,,,,,,15000,0
6,13,1309,2,674,130060,1,4,"COCOYAM",1040,1,,,80,1,5,26,1,2,2,,,2,,,,,,,,,,,,,,,,,,,6500,0
6,13,1305,2,10,130062,1,1,"YAM",1120,1,,,4000,1,3900,52,1,2,2,,,1,"N1",1000,52,100000,4,7,1,4,1,2,,,,,,,,,390000,0
6,13,1305,2,10,130062,1,2,"COCOYAM",1040,1,,,2000,1,40,25,1,2,2,,,1,"N1",20,25,20000,4,7,1,4,1,2,,,,,,,,,40000,0
6,13,1305,2,10,130062,1,3,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1305,2,10,130062,1,4,"PEPPER",2140,1,,,2000,1,5,25,1,2,2,,,1,"N1",4,25,2000,4,7,1,4,1,2,,,,,,,,,2500,0
6,13,1305,2,10,130062,1,5,"TOMATOES",2260,1,,,1000,1,10,25,1,2,2,,,1,"N1",8,25,6400,4,7,1,4,1,2,,,,,,,,,8000,0
6,13,1305,2,10,130064,1,1,"COCOA",3040,1,,,4,5,10,23,1,2,2,,,1,"N1",4,23,105000,1,2,1,2,1,2,,,,,,,,,65000,0
6,13,1305,2,10,130064,1,2,"OIL PALM TREE",3180,1,,,2,5,5,93,1,2,2,,,1,"N2",3,93,15000,1,2,1,2,1,2,,,,,,,,,25000,0
6,13,1305,2,10,130064,2,1,"YAM",1120,1,,,1800,1,30,72,1,2,2,,,1,"N2",15,72,41000,1,2,1,2,1,2,,,,,,,,,68000,0
6,13,1305,2,10,130064,2,2,"PEPPER",2140,1,,,1000,1,3,28,1,2,2,,,1,"N2",2,28,12000,1,2,1,2,1,2,,,,,,,,,18000,0
6,13,1305,2,10,130064,2,3,"TOMATOES",2260,1,,,1000,1,4,28,1,2,2,,,1,"N2",3,28,14000,1,2,1,2,1,2,,,,,,,,,21000,0
6,13,1301,1,0,130080,1,1,"YAM",1120,1,,,1800,1,26,23,1,5,2,,,1,"N1",18,26,65000,1,5,1,5,1,2,,,,,,,,,81000,0
6,13,1301,1,0,130080,1,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1301,1,0,130080,1,3,"COCOYAM",1040,1,,,1200,1,19,27,1,5,2,,,1,"N1",12,27,14400,1,5,1,5,1,2,,,,,,,,,24000,0
6,13,1301,1,0,130080,1,4,"MAIZE",1080,1,,,2000,1,22,27,1,5,2,,,1,"N1",18,27,18000,1,5,1,5,1,2,,,,,,,,,22000,0
6,13,1301,1,0,130080,1,5,"BANANA",2030,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,13,1301,1,0,130080,1,6,"PLANTAIN",2170,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,14,1401,2,1116,140001,1,1,"CASSAVA",1020,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,14,1401,2,1116,140001,1,2,"OKRO",2120,1,,,30,3,1,25,2,4,2,,,2,,,,,,,,,,,,,,,,,,,800,0
4,14,1401,2,1116,140001,1,3,"WATERYAM",1123,1,,,60,3,2,27,2,4,2,,,2,,,,,,,,,,,,,,,,,,,4500,0
4,14,1401,2,1116,140002,1,1,"CASSAVA",1020,2,11,"NOT YET MATURED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,14,1401,2,1116,140003,1,1,"CASSAVA",1020,2,11,"NOT YET MATURED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,14,1401,2,1116,140003,1,2,"WATERYAM",1123,1,,,100,1,8,26,1,2,2,,,2,,,,,,,,,,,,,,,,,,,10000,0
4,14,1401,2,1116,140004,1,1,"RICE",1110,1,,,2,5,80,22,1,2,2,,,1,"N1",15,22,5500,1,,1,2,1,2,,,,,,,,,150000,0
4,14,1401,2,1116,140004,2,1,"YAM",1120,1,,,3,5,50,26,1,2,2,,,1,"N1",3,26,12000,1,,1,2,1,2,,,,,,,,,100000,0
4,14,1401,2,1116,140004,2,2,"MAIZE",1080,1,,,3,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,14,1401,2,1116,140004,2,3,"COCOYAM",1123,1,,,3,5,20,26,1,2,2,,,1,"N1",2,26,1000,2,,1,2,1,2,,,,,,,,,10000,0
4,14,1401,2,1116,140004,3,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,14,1401,2,1116,140004,3,2,"POTATO",2180,1,,,1,5,5,26,1,2,2,,,1,"N1",2,26,2000,2,,1,2,1,2,,,,,,,,,5000,0
4,14,1401,2,1116,140004,3,3,"GROUNDNUT",1060,1,,,1,5,4,26,1,2,2,,,2,,,,,,,,,,,,,,,,,,,4000,0
4,14,1401,2,1116,140004,4,1,"COCOYAM",1040,1,,,2,4,3,26,1,2,2,,,2,,,,,,,,,,,,,,,,,,,1500,0
4,14,1401,2,1116,140004,4,2,"MAIZE",1080,1,,,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,14,1401,2,1116,140005,1,1,"YAM",1120,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,14,1401,2,1116,140005,1,2,"WATERYAM",1123,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,14,1401,2,1116,140005,1,3,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,14,1401,2,1116,140005,1,4,"MAIZE",1080,1,,,1,4,1,32,2,,2,,,2,,,,,,,,,,,,,,,,,,,1500,0
4,14,1401,2,1116,140005,1,5,"OKRO",2120,1,,,1,4,1,5,2,,2,,,2,,,,,,,,,,,,,,,,,,,200,0
4,14,1401,2,1116,140005,1,6,"PALM TREE",3180,1,,,1,4,5,3,2,,2,,,2,,,,,,,,,,,,,,,,,,,1000,0
4,14,1401,2,1116,140006,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,14,1401,2,1116,140006,2,1,"RICE",1110,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,14,1401,2,1116,140007,1,1,"YAM",1120,1,,,1352,7,8,23,2,1,2,,,2,,,,,,,,,,,,,,,,,,,5000,0
4,14,1401,2,1116,140007,1,2,"COCOYAM",1040,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,14,1401,2,1116,140007,1,3,"MAIZE",1080,1,,,1352,7,2,22,2,1,2,,,2,,,,,,,,,,,,,,,,,,,1000,0
4,14,1401,2,1116,140007,1,4,"COCONUT",3050,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,14,1401,2,1116,140007,1,5,"PLANTAIN",2170,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,14,1401,2,1116,140008,1,1,"WATERYAM",1123,1,,,1,4,2,26,1,,2,,,2,,,,,,,,,,,,,,,,,,,1500,0
4,14,1401,2,1116,140008,1,2,"MAIZE",1080,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,14,1401,2,1116,140008,1,3,"PALM TREE",3180,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,14,1401,2,1116,140008,1,4,"PLANTAIN",2170,1,,,1,3,1,42,1,,2,,,2,,,,,,,,,,,,,,,,,,,300,0
4,14,1401,2,1116,140009,1,1,"YAM",1120,1,,,1,4,3,27,1,2,2,,,2,,,,,,,,,,,,,,,,,,,2500,0
4,14,1401,2,1116,140009,1,2,"WATERYAM",1123,1,,,1,4,2,26,1,2,2,,,2,,,,,,,,,,,,,,,,,,,1500,0
4,14,1401,2,1116,140009,1,3,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,14,1407,2,68,140011,1,1,"YAM",1120,1,,,1,4,1,22,1,,2,,,2,,,,,,,,,,,,,,,,,,,1000,0
4,14,1407,2,68,140011,1,2,"OKRO",2120,1,,,1,4,1,31,1,,2,,,2,,,,,,,,,,,,,,,,,,,500,0
4,14,1407,2,68,140011,1,3,"MAIZE",1080,1,,,1,4,1,21,1,,2,,,2,,,,,,,,,,,,,,,,,,,500,0
