"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","s11eq3","s11eq4","s11eq5","s11eq6a","s11eq6b","s11eq7","s11eq7b","s11eq8","s11eq9","s11eq10a","s11eq10b","s11eq11a","s11eq11b","s11eq12","s11eq13","s11eq13b","s11eq14","s11eq15a","s11eq15b","s11eq16","s11eq17","s11eq18a","s11eq18b","s11eq19","s11eq20","s11eq20b","s11eq21","s11eq22","s11eq23","s11eq24","s11eq25","s11eq26","s11eq27a","s11eq27b","s11eq28","s11eq29","s11eq30a","s11eq30b","s11eq31","s11eq32","s11eq32b","s11eq33","s11eq34","s11eq35","s11eq36","s11eq37","tracked_obs"
2,15,1511,2,1938,150030,1,3,"BEANS",1010,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1010,25,5,50,5,,5000,1,,,,2,,,,,,,,,,,,,,,0
2,15,1511,2,1938,150030,2,1,"RICE",1110,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1110,40,5,50,5,,2400,1,,,,2,,,,,,,,,,,,,,,0
2,15,1502,2,590,150031,1,1,"G/CORN",1070,1,2,,,,,,1,1070,10,5,"N5",,300,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150031,1,2,"BEANS",1010,1,2,,,,,,1,1010,8,5,"N5",,300,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150032,1,1,"MAIZE",1080,1,1,1080,25,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150032,1,2,"BEANS",1010,1,1,1010,20,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150032,2,1,"G/CORN",1070,1,1,1070,45,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150032,2,2,"BEANS",1010,1,1,1010,30,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150032,3,1,"SOYA BEANS",2220,1,1,2220,15,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150032,3,2,"OKORA",2120,1,1,2120,2,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150033,1,1,"MAIZE",1080,1,1,1080,22,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150033,1,2,"BEANS",1010,1,1,1010,18,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150033,2,1,"G/CORN",1070,1,1,1070,15,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150033,2,2,"BEANS",1010,1,1,1010,13,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150033,3,1,"COTTON",1050,1,1,1050,80,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150034,1,1,"MAIZE",1080,1,1,1080,15,5,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150034,2,1,"COTTON",1050,1,1,1050,10,5,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150034,3,1,"G/CORN",1070,1,1,1070,17,15,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150035,1,1,"G/CORN",1070,1,1,1070,28,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150035,1,2,"BEANS",1010,1,1,1010,18,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150035,2,1,"COTT0N",1050,1,1,1050,33,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150035,3,1,"MAIZE",1080,1,1,1010,28,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150035,3,2,"BEANS",1010,1,1,1010,28,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150037,1,1,"G/CORN",1070,1,1,1070,35,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150037,1,2,"BEANS",1010,1,1,1010,25,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150037,2,1,"MAIZE",1080,1,1,1080,25,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150037,2,2,"G/NUT",1060,1,1,1060,38,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150038,1,1,"MAIZE",1080,1,1,1080,50,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150038,1,2,"BEANS",1010,1,1,1010,25,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150038,2,1,"G/CORN",1070,1,1,1070,35,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150038,2,2,"CTTON",1050,1,,,,,,,1,1050,30,5,"N4",,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150038,3,1,"SOYA BEANS",2220,1,1,2220,22,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150038,3,2,"OKORA",2120,1,1,2120,3,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150039,1,1,"G/CORN",1070,1,1,1070,25,5,1,,2,,,,,,,,,1,1,,"N4",1070,10,5,400,5,,500,1,,,"N2",2,,,,,,,,,,,,,,,0
2,15,1502,2,590,150039,2,1,"COTTON",1050,1,1,1050,10,5,1,,2,,,,,,,,,1,1,,"N4",1050,5,5,400,5,,500,1,,,,2,,,,,,,,,,,,,,,0
2,15,1502,2,590,150040,1,1,"MAIZE",1080,1,1,1080,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150040,1,2,"BEANS",1010,1,1,1010,15,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150040,2,1,"COTTON",1050,1,1,1050,20,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1502,2,590,150040,2,2,"SOYA BEANS",2220,1,1,2220,15,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150041,1,1,"MAIZE",1080,1,1,1080,15,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150041,1,2,"SOYA BEANS",2220,1,1,2220,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150041,2,1,"MAIZE",1080,1,1,1080,25,,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150041,2,2,"BEANS",1010,1,1,1010,15,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150042,1,1,"G/CORN",1070,1,1,1070,30,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150042,2,1,"MAIZE",1080,1,1,1080,20,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150042,2,2,"RICE",1110,1,1,1110,15,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150043,1,1,"ONION",2130,1,2,,,,,,2,,,,,,,,,1,1,,"N1",2130,2,5,200,3,,400,1,,,,2,,,,,,,,,,,,,,,0
2,15,1510,2,616,150043,2,1,"SOYA BEANS",2220,1,2,,,,,,2,,,,,,,,,1,1,,"N1",2220,10,5,200,3,,1700,1,,,,2,,,,,,,,,,,,,,,0
2,15,1510,2,616,150043,3,1,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1080,35,5,200,3,,3500,1,,,,2,,,,,,,,,,,,,,,0
2,15,1510,2,616,150043,3,2,"G/CORN",1070,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1070,30,5,200,3,,3000,1,,,,2,,,,,,,,,,,,,,,0
2,15,1510,2,616,150043,3,3,"BEANS",1010,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1010,25,5,200,3,,2500,1,,,,2,,,,,,,,,,,,,,,0
2,15,1510,2,616,150044,1,1,"MAIZE",1080,1,1,1080,50,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150044,1,2,"BEANS",1010,1,1,1010,40,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150045,1,1,"MAIZE",1080,1,1,1080,30,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150045,1,2,"BEANS",1010,1,1,1010,20,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150045,2,1,"G/CORN",1070,1,1,1070,20,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150045,2,2,"BEANS",1010,1,1,1010,18,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150045,3,1,"MILLET",1100,1,1,1100,11,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150045,3,2,"G/NUT",1060,1,1,1060,15,5,2,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150046,1,1,"G/CORN",1070,1,2,,,,,,1,1070,15,5,"N4",,300,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150046,2,1,"MAIZE",1080,1,2,,,,,,1,1080,17,5,"N4",,200,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150046,2,2,"ONION",2130,1,2,,,,,,1,2130,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150047,1,1,"RICR",1110,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1110,23,5,200,3,,1610,1,,,,2,,,,,,,,,,,,,,,0
2,15,1510,2,616,150047,2,1,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1080,30,5,200,3,,3000,1,,,,2,,,,,,,,,,,,,,,0
2,15,1510,2,616,150047,2,2,"G/CORN",1070,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1070,25,5,200,3,,2500,1,,,,2,,,,,,,,,,,,,,,0
2,15,1510,2,616,150047,2,3,"BEANS",1010,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1010,20,5,200,3,,8000,1,,,,2,,,,,,,,,,,,,,,0
2,15,1510,2,616,150048,1,1,"MAIZE",1080,1,1,1080,35,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150048,1,2,"BEANS",1010,1,1,1010,24,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150048,2,1,"G/CORN",1070,1,1,1070,26,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150048,2,2,"G/NUT",1060,1,1,1060,30,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150048,3,1,"SOYAQ BEANS",2220,1,1,2220,26,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150048,3,2,"MILLET",1100,1,1,1100,18,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150049,1,1,"MAIZE",1080,1,1,1080,25,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150049,1,2,"BEANS",1010,1,1,1010,30,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150049,1,3,"G/CORN",1070,1,1,1070,15,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150049,2,1,"RICE",1110,1,1,1110,30,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150049,3,1,"G/CORN",1070,1,1,1070,15,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150049,3,2,"G/NUT",1060,1,1,1060,16,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150050,1,1,"MILLET",1100,1,1,1100,25,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150050,2,1,"G/CORN",1070,1,1,1070,15,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1510,2,616,150050,3,1,"MAIZE",1080,1,1,1080,18,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150051,1,1,"MAIZE",1080,1,1,1080,47,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150051,1,2,"BEANS",1010,1,1,1010,32,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150051,1,3,"MILLET",1100,1,1,1100,50,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150051,2,1,"SOYA BEABS",2220,1,2,,,,,,2,,,,,,,,,1,1,,"N1",2220,25,5,200,3,,4250,1,,,,2,,,,,,,,,,,,,,,0
2,15,1507,2,458,150052,1,1,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N3",1080,20,5,200,5,,1600,1,,,,2,,,,,,,,,,,,,,,0
2,15,1507,2,458,150052,1,2,"RICE",1110,1,2,,,,,,2,,,,,,,,,1,1,,"N3",1110,15,5,200,5,,1200,1,,,,2,,,,,,,,,,,,,,,0
2,15,1507,2,458,150052,2,1,"BEANS",1010,1,2,,,,,,2,,,,,,,,,1,1,,"N3",1010,13,5,200,5,,3900,1,,,,2,,,,,,,,,,,,,,,0
2,15,1507,2,458,150052,2,2,"RICE",1110,1,2,,,,,,2,,,,,,,,,1,1,,"N3",1110,20,5,200,5,,1600,1,,,,2,,,,,,,,,,,,,,,0
2,15,1507,2,458,150052,2,3,"SESAME",2040,1,2,,,,,,2,,,,,,,,,1,1,,"N3",2040,2,5,200,5,,700,1,,,,2,,,,,,,,,,,,,,,0
2,15,1507,2,458,150053,1,1,"MAIZE",1080,1,1,1080,28,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150053,1,2,"BEANS",1010,1,1,1010,20,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150053,2,1,"G/CORN",1070,1,1,1070,16,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150053,3,1,"G/NUT",1060,1,1,1060,25,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150054,1,1,"G/NUT",1061,1,1,1061,22,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150054,2,1,"MAIZE",1080,1,1,1080,32,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150054,2,2,"G/CORN",1070,1,1,1070,25,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150054,2,3,"BEANS",1010,1,1,1010,30,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150054,3,1,"SOYA BEANS",2220,1,1,2220,28,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150055,1,1,"MAIZE",1080,1,1,1080,40,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150055,1,2,"BEANS",1010,1,1,1010,28,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150055,1,3,"G/NUT",1060,1,1,1060,45,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150057,1,1,"G/CORN",1070,1,1,1070,28,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150057,2,1,"MAIZE",1080,1,1,1080,36,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150057,2,2,"BEANS",1010,1,1,1010,30,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150058,1,1,"MAIZE",1080,1,1,1080,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150058,1,2,"G/CORN",1070,1,1,1070,7,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150058,1,3,"BEANS",1010,1,1,1010,5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150058,2,1,"MILLET",1100,1,1,1100,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150058,2,2,"BEANS",1010,1,1,1010,11,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150058,2,3,"G/CORN",1070,1,1,1070,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150059,1,1,"MAIZE",1080,1,1,1080,40,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150059,1,2,"BEANS",1010,1,1,1010,32,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150060,1,1,"MAIZE",1080,1,1,1080,20,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150060,1,2,"BEANS",1010,1,1,1010,15,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1507,2,458,150060,2,1,"G/NUT",1060,1,1,1060,30,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1503,2,634,150064,1,1,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1080,50,2,,1,,500,1,,,,2,,,,,,,,,,,,,,,0
2,15,1503,2,634,150064,1,2,"BEANS",1010,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1010,35,2,,1,,3500,1,,,,2,,,,,,,,,,,,,,,0
2,15,1503,2,634,150064,2,1,"G/NUT",1062,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1062,30,2,,1,,3000,1,,,,2,,,,,,,,,,,,,,,0
2,15,1503,2,634,150065,1,1,"MAIZE",1080,1,1,1080,21,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1503,2,634,150065,1,2,"BEANS",1010,1,1,1010,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1503,2,634,150065,1,3,"G/CORN",1070,1,1,1070,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1503,2,634,150066,1,1,"MAIZE",1080,1,1,1080,28,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1503,2,634,150066,1,2,"BEANS",1010,1,1,1010,20,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1503,2,634,150066,2,1,"G/CORN",1070,1,1,1070,15,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1503,2,634,150066,2,2,"G/NUT",1060,1,1,1060,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1503,2,634,150068,1,1,"MAIZE",1080,1,1,1080,21,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1503,2,634,150068,1,2,"BEANS",1010,1,1,1010,16,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1503,2,634,150068,2,1,"G/CORN",1070,1,1,1070,15,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1503,2,634,150069,1,1,"MAIZE",1080,1,1,1080,20,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1503,2,634,150069,1,2,"RICE",1110,1,1,1100,100,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1503,2,634,150069,2,1,"MAIZE",1080,1,1,1080,100,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1503,2,634,150069,2,2,"BEANS",1010,1,1,1010,30,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1503,2,634,150069,3,1,"MAIZE",1080,1,1,1080,40,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,1503,2,634,150069,3,2,"G/NUT",1060,1,1,1060,20,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,16,1626,2,1546,160001,1,1,"CASSAVA",1020,1,1,1020,5,61,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,16,1626,2,1546,160001,1,2,"MAIZE",1080,1,1,1080,2,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,16,1626,2,1546,160001,1,3,"PUMPKIN FRUIT",2192,1,1,2192,1,8,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,16,1626,2,1546,160003,1,1,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,2,,"N2",1080,3,13,200,8,"TRICYCLE",300,1,,,,2,,,,,,,,,,,,,,,0
4,16,1626,2,1546,160003,1,2,"PUMPKIN SEED",2193,1,2,,,,,,2,,,,,,,,,1,2,,"N2",2193,2,31,200,8,"TRICYCLE",400,1,,,,2,,,,,,,,,,,,,,,0
4,16,1626,2,1546,160003,1,3,"CASSAVA",1020,1,2,,,,,,2,,,,,,,,,1,2,,"N3",1020,4,61,400,6,,1500,1,,,,2,,,,,,,,,,,,,,,0
4,16,1626,2,1546,160008,1,1,"CASSAVA",1020,1,1,1020,4,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,16,1626,2,1546,160008,1,2,"MAIZE",1080,1,1,1080,1,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,16,1626,2,1546,160008,1,3,"PUMPKIN",2190,1,1,2190,1,32,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,16,1610,2,1006,160011,1,1,"CASSAVA",1020,1,1,1020,9,63,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,16,1610,2,1006,160011,1,2,"YAM",1120,1,1,1120,3,72,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,16,1610,2,1006,160011,1,3,"MAIZE",1080,1,1,1080,3,12,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,16,1610,2,1006,160011,2,1,"CASSAVA",1020,1,1,1020,4,63,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,16,1610,2,1006,160011,2,2,"COCOYAM",1040,1,1,1040,2,26,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,16,1610,2,1006,160011,2,3,"MAIZE",1080,1,1,1080,2,12,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,16,1610,2,1006,160011,2,4,"PUMPKIN",2191,1,1,2193,1.5,8,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,16,1610,2,1006,160011,2,5,"OIL PALM TREE",3180,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,16,1610,2,1006,160012,1,1,"CASSAVA",1020,1,1,1020,15,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,16,1610,2,1006,160012,1,2,"COCOYAM",1040,1,1,1040,4,26,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,16,1610,2,1006,160012,1,3,"MAIZE",1080,1,1,1080,4,12,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,16,1610,2,1006,160012,1,4,"PUMPKIN",2190,1,1,2193,3,8,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,16,1610,2,1006,160012,2,1,"CASSAVA",1020,1,1,1020,3,62,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
