"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","s11hq1","s11hq2a","s11hq2b","s11hq3","s11hq4","s11hq5a","s11hq5b","s11hq6","s11hq7a","s11hq7b","s11hq8","s11hq9","s11hq9b","s11hq10","s11hq11","s11hq12a","s11hq12b","s11hq13","s11hq14a","s11hq14b","s11hq15","s11hq16","s11hq16b","s11hq17a","s11hq17b","s11hq18a","s11hq18b","s11hq19a","s11hq19b","s11hq20a","s11hq20b","s11hq20c","s11hq21","s11hq21b","s11hq22","s11hq23","s11hq23b","s11hq24a","s11hq24b","s11hq25a","s11hq25b","s11hq25c","s11hq26a","s11hq26b","s11hq26c","tracked_obs"
2,15,1510,2,616,150047,1,1,"RICE",1110,1,600,1,27000,"N1",600,1,27000,1,,2700,3,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1510,2,616,150047,2,1,"MAIZE",1080,1,400,1,22000,"N1",400,1,22000,1,,2000,3,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1510,2,616,150047,2,2,"G/CORN",1070,1,500,1,30000,"N1",300,1,30000,1,,3000,3,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1510,2,616,150047,2,3,"BEANS",1010,1,300,1,54000,"N1",300,1,54000,1,,5400,3,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1510,2,616,150048,1,1,"MAIZE",1080,1,1600,1,83200,"N1",1600,1,83200,1,,800,5,,2,,,,,,,,,,0,,0,,0,,14,5,,3,,1,3,,600,1,4,,,1,3,,0
2,15,1510,2,616,150048,1,2,"BEANS",1010,1,1000,1,160000,"N1",1000,1,160000,1,,500,5,,2,,,,,,,,,,0,,0,,0,,10,5,,2,,1,3,,200,1,1,,,1,2,,0
2,15,1510,2,616,150048,2,1,"G/CORN",1070,1,1000,1,48000,"N1",1000,1,48000,1,,500,5,,2,,,,,,,,,,0,,0,,0,,7,5,,1,,1,3,,500,1,4,,,1,3,,0
2,15,1510,2,616,150048,2,2,"G/NUT",1060,1,700,1,126000,"N1",700,1,126000,1,,350,5,,2,,,,,,,,,,0,,0,,0,,3,5,,3,,1,3,,100,1,4,,,1,3,,0
2,15,1510,2,616,150048,3,1,"SOYA BEANS",2220,1,1000,1,120000,"N1",100,1,120000,1,,500,5,,2,,,,,,,,,,0,,0,,0,,5,5,,3,,1,3,,100,1,4,,,1,2,,0
2,15,1510,2,616,150048,3,2,"MILLET",1100,1,600,1,27000,"N1",600,1,27000,1,,300,5,,2,,,,,,,,,,0,,0,,0,,4,5,,3,,1,3,,500,1,4,,,1,3,,0
2,15,1510,2,616,150049,1,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1510,2,616,150049,1,2,"BEANS",1010,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1510,2,616,150049,1,3,"G/CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1510,2,616,150049,2,1,"RICE",1110,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1510,2,616,150049,3,1,"G/CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1510,2,616,150049,3,2,"G/NUT",1060,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1510,2,616,150050,1,1,"MILLET",1100,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1510,2,616,150050,2,1,"G/CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1510,2,616,150050,3,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1507,2,458,150051,1,1,"MAIZE",1080,1,1500,1,82500,"N1",1500,1,82500,1,,800,3,,2,,,,,,,,,,100,1,0,,0,,0,,,,,1,3,,400,1,4,,,1,3,,0
2,15,1507,2,458,150051,1,2,"BEANS",1010,1,400,1,720000,"N1",400,1,72000,1,,700,3,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1507,2,458,150051,1,3,"MILLET",1100,1,400,1,22000,"N1",400,1,22000,1,,2200,3,,2,,,,,,,,,,100,1,0,,0,,0,,,,,1,3,,100,1,4,,,1,3,,0
2,15,1507,2,458,150051,2,1,"SOYA BEANS",2220,1,1200,1,180000,"N1",1200,1,180000,1,,1800,3,,2,,,,,,,,,,0,,400,1,0,,0,,,,,2,,,,,,,,,,,0
2,15,1507,2,458,150052,1,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1507,2,458,150052,1,2,"RICE",1110,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1507,2,458,150052,2,1,"BEANS",1010,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1507,2,458,150052,2,2,"RICE",1110,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1507,2,458,150052,2,3,"SESAME",2040,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1507,2,458,150053,1,1,"MAIZE",1080,1,1200,1,60000,"N1",1200,1,60000,1,2,1200,6,,2,,,,,,,,,,55,5,0,,0,,15,5,,3,,1,3,,500,1,4,,,1,3,,0
2,15,1507,2,458,150053,1,2,"BEANS",1010,1,1400,1,203000,"N1",1400,1,203000,1,2,1400,6,,2,,,,,,,,,,30,5,0,,0,,10,5,,2,,1,3,,300,1,1,,,1,3,,0
2,15,1507,2,458,150053,2,1,"G/CORN",1070,1,700,1,33600,"N1",700,1,336000,1,2,700,6,,2,,,,,,,,,,70,5,0,,0,,50,5,,3,,1,3,,600,1,4,,,1,3,,0
2,15,1507,2,458,150053,3,1,"G/NUT",1060,1,300,1,39000,"N1",300,1,39000,1,2,300,6,,2,,,,,,,,,,20,5,0,,0,,20,5,,3,,1,3,,100,1,4,,,1,3,,0
2,15,1507,2,458,150054,1,1,"G/NUT",1061,1,600,1,108000,"N1",600,1,108000,1,2,600,2,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1507,2,458,150054,2,1,"MAIZE",1080,1,3000,1,163000,"N1",300,1,165000,1,2,3000,2,,2,,,,,,,,,,100,1,0,,0,,0,,,,,1,3,,200,1,4,,,1,3,,0
2,15,1507,2,458,150054,2,2,"G/CORN",1070,1,1600,1,96000,"N1",1600,1,96000,1,2,1600,2,,2,,,,,,,,,,100,1,0,,0,,0,,,,,1,3,,100,1,4,,,1,3,,0
2,15,1507,2,458,150054,2,3,"BEANS",1010,1,1300,1,225000,"N1",1500,1,225000,1,2,1500,2,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1507,2,458,150054,3,1,"SOYA BEANS",2220,1,400,1,52000,"N1",400,1,52000,1,2,400,2,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1507,2,458,150055,1,1,"MAIZE",1080,1,3500,1,203000,"N1",3500,1,203000,1,2,3500,5,,2,,,,,,,,,,200,1,0,,0,,40,5,,1,,1,3,,900,1,4,,,1,3,,0
2,15,1507,2,458,150055,1,2,"BEANS",1010,1,4500,1,553500,"N1",4500,1,553500,1,2,4500,5,,2,,,,,,,,,,100,1,0,,0,,20,5,,3,,1,3,,800,1,1,,,1,3,,0
2,15,1507,2,458,150055,1,3,"G/NUT",1060,1,1300,1,124800,"N1",1300,1,124800,1,2,1300,5,,2,,,,,,,,,,50,5,0,,0,,12,5,,1,,1,3,,200,1,4,,,1,3,,0
2,15,1507,2,458,150057,1,1,"G/CORN",1070,1,600,1,25200,"N1",600,1,25200,1,2,600,6,,2,,,,,,,,,,60,5,0,,0,,14,5,,1,,1,3,,400,1,4,,,1,3,,0
2,15,1507,2,458,150057,2,1,"MAIZE",1080,1,1200,1,60000,"N1",1200,1,60000,1,2,1200,6,,2,,,,,,,,,,70,5,0,,0,,21,5,,3,,1,3,,600,1,4,,,1,2,,0
2,15,1507,2,458,150057,2,2,"BEANS",1010,1,700,1,86100,"N1",700,1,86100,1,2,700,6,,2,,,,,,,,,,40,5,0,,0,,17,5,,2,,1,3,,200,1,1,,,1,2,,0
2,15,1507,2,458,150058,1,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1507,2,458,150058,1,2,"G/CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1507,2,458,150058,1,3,"BEANS",1010,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1507,2,458,150058,2,1,"MILLET",1100,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1507,2,458,150058,2,2,"BEANS",1010,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1507,2,458,150058,2,3,"G/CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1507,2,458,150059,1,1,"MAIZE",1080,1,250,1,125000,"N2",250,1,125000,,,2500,2,,2,,,,,,,,,,200,1,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1507,2,458,150059,1,2,"BEANS",1010,1,400,1,60000,"N2",400,1,60000,,,400,2,,2,,,,,,,,,,0,,200,1,0,,0,,,,,2,,,,,,,,,,,0
2,15,1507,2,458,150060,1,1,"MAIZE",1080,1,1200,1,69600,"N2",1200,1,69600,1,,1200,6,,2,,,,,,,,,,20,5,0,,0,,15,5,,3,,1,3,,400,1,4,,,1,3,,0
2,15,1507,2,458,150060,1,2,"BEANS",1010,1,1400,1,168000,"N2",1400,1,168000,1,,1400,6,,2,,,,,,,,,,10,5,0,,0,,10,5,,2,,1,3,,200,1,1,,,1,2,,0
2,15,1507,2,458,150060,2,1,"G/NUT",1060,1,300,1,42000,"N2",300,1,42000,1,,300,6,,2,,,,,,,,,,4,5,0,,0,,12,5,,3,,1,3,,50,5,4,,,1,3,,0
2,15,1503,2,634,150064,1,1,"MAIZE",1080,1,1300,1,82500,"N1",1500,1,82500,1,,800,2,,2,,,,,,,,,,100,1,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1503,2,634,150064,1,2,"BEANS",1010,1,1000,1,150000,"N1",1000,1,150000,1,,1500,2,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1503,2,634,150064,2,1,"G/NUT",1062,1,700,1,126000,"N1",700,1,126000,1,,700,2,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1503,2,634,150065,1,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1503,2,634,150065,1,2,"BEANS",1010,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1503,2,634,150065,1,3,"G/CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1503,2,634,150066,1,1,"MAIZE",1080,1,700,1,39200,"N1",700,1,39200,1,2,350,5,,2,,,,,,,,,,38,5,0,,0,,17,5,,3,,1,3,,600,1,4,,,1,3,,0
2,15,1503,2,634,150066,1,2,"BEANS",1010,1,1100,1,138600,"N1",1100,1,138600,1,2,550,5,,2,,,,,,,,,,12,5,0,,0,,15,5,,2,,1,3,,200,1,1,,,1,3,,0
2,15,1503,2,634,150066,2,1,"G/CORN",1070,1,200,1,10400,"N1",200,1,10400,1,2,100,5,,2,,,,,,,,,,40,5,0,,0,,10,5,,3,,1,3,,400,1,4,,,1,3,,0
2,15,1503,2,634,150066,2,2,"G/NUT",1060,1,200,1,17200,"N1",200,1,17200,1,2,100,5,,2,,,,,,,,,,10,5,0,,0,,14,5,,3,,1,3,,100,1,4,,,1,3,,0
2,15,1503,2,634,150068,1,1,"MAIZE",1080,1,400,1,20800,"N1",400,1,20800,1,,200,6,,2,,,,,,,,,,50,5,0,,0,,44,5,,3,,1,3,,200,1,4,,,1,3,,0
2,15,1503,2,634,150068,1,2,"BEANS",1010,1,700,1,108500,"N1",700,1,108500,1,,350,6,,2,,,,,,,,,,10,5,0,,0,,17,5,,2,,1,3,,100,1,1,,,1,2,,0
2,15,1503,2,634,150068,1,3,"G/CORN",1070,1,400,1,18400,"N1",400,1,18400,1,,200,6,,2,,,,,,,,,,100,1,0,,0,,19,5,,3,,1,3,,300,1,4,,,1,3,,0
2,15,1503,2,634,150069,1,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1503,2,634,150069,1,2,"RICE",1110,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1503,2,634,150069,2,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1503,2,634,150069,2,2,"BEANS",1010,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1503,2,634,150069,3,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
2,15,1503,2,634,150069,3,2,"G/NUT",1060,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1626,2,1546,160001,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1626,2,1546,160001,1,2,"MAIZE",1080,1,5,22,6000,"N2",5,22,6000,1,2,,1,,2,,,,,,,,,,50,22,0,,0,,0,,,,,1,5,"SMOIKNG",1,22,2,,,2,3,,0
4,16,1626,2,1546,160001,1,3,"PUMPKIN FRUIT",2192,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1626,2,1546,160003,1,1,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1626,2,1546,160003,1,2,"PUMPKIN SEED",2193,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1626,2,1546,160003,1,3,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1626,2,1546,160008,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1626,2,1546,160008,1,2,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1626,2,1546,160008,1,3,"PUMKIN",2190,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1610,2,1006,160011,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1610,2,1006,160011,1,2,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1610,2,1006,160011,1,3,"MAIZE",1080,1,4,23,2800,"N2",4,23,2800,2,,300,5,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1610,2,1006,160011,2,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1610,2,1006,160011,2,2,"COCOYAM",1040,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1610,2,1006,160011,2,3,"MAIZE",1080,1,1,23,700,"N2",1,23,700,2,,200,5,,2,,,,,,,,,,50,23,0,,0,,0,,,,,1,2,,1,23,1,2,,1,3,,0
4,16,1610,2,1006,160011,2,4,"PUMPKIN",2191,1,4,22,2400,"N2",4,22,2400,2,,300,5,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1610,2,1006,160011,2,5,"OIL PALM TREE",3180,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1610,2,1006,160012,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1610,2,1006,160012,1,2,"COCOYAM",1040,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1610,2,1006,160012,1,3,"MAIZE",1080,1,5,23,3500,"N2",5,23,3500,2,3,300,5,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1610,2,1006,160012,1,4,"PUMPKIN",2190,1,5,23,3000,"N2",5,23,3000,2,3,300,5,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1610,2,1006,160012,2,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1610,2,1006,160012,2,2,"COCOYAM",1040,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1610,2,1006,160012,2,3,"PUMPKIN",2191,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1610,2,1006,160012,2,4,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,1,2,,1,23,1,2,,1,3,,0
4,16,1610,2,1006,160013,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1610,2,1006,160013,1,2,"COCOYAM",1040,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1610,2,1006,160013,1,3,"MAIZE",1080,1,2,23,1400,"N2",2,23,1400,1,,,1,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1610,2,1006,160013,2,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1610,2,1006,160013,2,2,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1610,2,1006,160013,2,3,"MAIZE",1080,1,1,23,700,"N2",1,27,700,1,,,2,,2,,,,,,,,,,0,,0,,0,,0,,,,,1,2,,50,23,1,2,,1,3,,0
4,16,1624,1,286,160014,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,286,160014,1,2,"MAIZE",1080,1,3,23,1800,"N2",3,23,1800,2,,200,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,286,160014,2,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,286,160014,2,2,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,286,160014,2,3,"MAIZE",1080,2,,,,,,,,,,,,,,,,,,,,,,,50,23,0,,0,,0,,,,,1,1,,1,23,1,2,,1,3,,0
4,16,1624,1,286,160014,2,4,"OKRO",2120,1,2,25,600,"N3",2,25,600,2,,,1,,2,,,,,,,,,,0,,0,,0,,0,,,,,1,1,,50,25,1,2,,1,3,,0
4,16,1606,2,590,160016,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1606,2,590,160016,1,2,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1606,2,590,160016,1,3,"MAIZE",1080,1,2,22,1200,"N2",2,22,1200,1,2,200,4,,2,,,,,,,,,,50,22,0,,0,,0,,,,,1,2,,50,22,1,2,,1,3,,0
4,16,1606,2,590,160016,1,4,"PUMPKIN",2191,1,2,22,1400,"N2",2,22,1400,1,2,200,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,136,160017,1,1,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,136,160017,1,2,"COCOYAM",1040,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,136,160017,1,3,"WATER YAM",1123,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,136,160017,1,4,"MAIZE",1080,1,4,22,1600,"N3",4,22,1600,1,,200,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,136,160017,1,5,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,136,160017,2,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,136,160017,2,2,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,136,160017,2,3,"MAIZE",1080,1,5,22,2000,"N3",4,22,2000,1,,250,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,136,160018,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,136,160018,1,2,"MAIZE",1080,1,6,22,2400,"N3",6,22,2400,1,2,300,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,1,1,,4,22,2,1,,1,3,,0
4,16,1624,1,136,160018,1,3,"PUMPKIN",2191,1,3,22,2100,"N3",3,22,2100,1,2,300,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,136,160018,2,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,136,160018,2,2,"MAIZE",1080,1,4,22,1600,"N4",4,22,1600,1,2,300,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,136,160018,2,3,"COCOYAM",1040,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,136,160018,3,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,136,160018,3,2,"MAIZE",1080,1,7,22,2800,"N4",7,22,2800,1,2,450,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,136,160018,3,3,"OIL PALM TREE",3180,1,2,27,1200,"N3",2,27,1200,1,2,300,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,136,160019,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,136,160019,1,2,"MAIZE",1080,1,4,22,1200,"N3",4,22,1200,1,,600,4,,2,,,,,,,,,,0,,0,,2,22,0,,,,,1,5,"CELLING OF KITC",2,22,2,,,3,1,,0
4,16,1624,1,136,160019,1,3,"OIL PALM TREE",3180,1,2,26,800,"N3",2,26,800,1,,200,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,136,160019,2,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1624,1,136,160019,2,2,"MAIZE",1080,1,6,22,2400,"N3",6,22,2400,1,,600,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,1,5,"KITCHEN CEILING",1,22,2,,,3,1,,0
4,16,1624,1,136,160019,2,3,"OIL PALM TREE",3180,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1622,2,18,160020,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1622,2,18,160020,1,2,"OIL PALM TREE",3180,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1612,2,414,160021,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1612,2,414,160021,1,2,"MAIZE",1080,1,5,23,2000,"N1",5,23,2000,2,,240,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,1,1,,50,23,1,2,,1,3,,0
4,16,1612,2,414,160021,1,3,"PUMPKIN",2193,1,3,23,1800,"N1",3,23,1800,2,,180,4,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1622,2,18,160022,1,1,"CASSAVA OLD",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1622,2,18,160022,1,2,"PUMPKIN LEAVE",2191,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1622,2,18,160022,2,1,"CASSAVA OLD",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1622,2,18,160022,2,2,"PUMPKIN LEAVE",2191,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1622,2,18,160023,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1622,2,18,160023,1,2,"YAM",1120,2,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
4,16,1622,2,18,160023,1,3,"MAIZE",1080,1,3,26,4500,"N2",3,26,4500,1,2,800,5,,2,,,,,,,,,,0,,0,,0,,0,,,,,2,,,,,,,,,,,0
