"zone","state","lga","sector","ea","hhid","seedid","cropcode","s11eq4a","s11eq4a_os","s11eq4","s11eq6a","s11eq6b","s11eq6b_os","s11eq6c","s11eq8","s11eq10a","s11eq10b","s11eq10b_os","s11eq10c","s11eq11","s11eq11_os","s11eq13","s11eq13_os","s11eq14","s11eq18a","s11eq18b","s11eq18b_os","s11eq18c","s11eq15_1","s11eq15_2","s11eq15_3","s11eq15_4","s11eq21","s11eq21a","s11eq22a","s11eq22a_os","s11eq23a","s11eq20","s11eq20_os"
4,14,1403,2,944,149049,10201,1020,5,,1,25,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1403,2,944,149049,11212,1121,7,,1,1000,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1403,2,944,149049,11232,1123,7,,1,2000,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1403,2,944,149049,21812,2181,9,,2,,,,,1,3,140,,0,2,,5,,2,,,,,,,,,,,,,,,
4,14,1403,2,944,149051,10202,1020,9,,1,10,100,,1,2,,,,,,,,,1,20,100,,1,1,,,,12000,2,7,,0.5,1,
4,14,1403,2,944,149051,11232,1123,2,,1,200,211,,,2,,,,,,,,,1,2800,211,,,1,,,,75000,1,4,,0.5,1,
4,14,1403,2,944,149051,21201,2120,5,,2,,,,,2,,,,,,,,,1,3,12,,,1,,,,600,2,6,,0.5,1,
4,14,1403,2,944,149051,21942,2194,5,,2,,,,,2,,,,,,,,,1,3,13,,,1,,,,600,1,5,,0.5,1,
4,14,1403,2,944,149054,10202,1020,2,,1,10,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1403,2,944,149054,10802,1080,2,,2,,,,,2,,,,,,,,,1,3,12,,,2,,,,210,1,6,,1,1,
4,14,1403,2,944,149054,11232,1123,2,,1,60,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1403,2,944,149054,11242,1124,2,,1,60,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1403,2,944,149055,10202,1020,2,,2,,,,,1,5,100,,1,1,,5,,2,,,,,,,,,,,,,,,
4,14,1403,2,944,149055,10802,1080,2,,2,,,,,2,,,,,,,,,1,5,12,,,1,,,,1000,1,6,,1,1,
4,14,1403,2,944,149055,11212,1121,2,,1,175,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1403,2,944,149055,11232,1123,2,,2,,,,,2,,,,,,,,,1,55,211,,,1,,,,7000,2,6,,1,1,
4,14,1403,2,944,149056,10201,1020,7,,1,13,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1403,2,944,149056,10202,1020,7,,1,8,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1403,2,944,149056,11212,1121,7,,1,2000,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1403,2,944,149056,11231,1123,9,,1,350,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1403,2,944,149059,10202,1020,2,,2,,,,,1,1,100,,1,1,,5,,2,,,,,,,,,,,,,,,
4,14,1403,2,944,149059,10802,1080,2,,1,1,12,,,2,,,,,,,,,1,1,12,,,1,,,,100,2,6,,0.5,1,
4,14,1403,1,1418,149062,10202,1020,7,,1,3,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1403,1,1418,149062,10802,1080,7,,1,5,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1403,1,1418,149062,21812,2181,7,,2,,,,,1,2,100,,1,2,,1,,2,,,,,,,,,,,,,,,
4,14,1403,1,1418,149072,10102,1010,9,,2,,,,,2,,,,,,,,,1,1,12,,,2,,,,100,1,6,,1,6,
4,14,1403,1,1418,149072,10801,1080,6,,2,,,,,2,,,,,,,,,1,1,12,,,1,,,,200,1,6,,2,6,
4,14,1403,1,1418,149072,11232,1123,7,,2,,,,,2,,,,,,,,,1,60,211,"PEICES",,1,,,,6000,1,6,,2,6,
4,14,1403,1,1418,149072,21942,2194,7,,2,,,,,2,,,,,,,,,1,1,70,,0,2,,,,800,1,6,,2,6,
4,14,1405,1,846,149074,10202,1020,9,,2,,,,,1,1,100,,0,2,,2,,2,,,,,,,,,,,,,,,
4,14,1405,1,846,149074,10402,1040,9,,1,2,10,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1405,1,846,149074,10802,1080,9,,2,,,,,2,,,,,,,,,1,1,12,,,2,,,,250,2,6,,1,1,
4,14,1405,1,846,149074,21202,2120,9,,1,1,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1405,1,846,149076,10201,1020,5,,1,15,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1405,1,846,149076,10801,1080,9,,2,,,,,2,,,,,,,,,1,3,12,,,1,,,,450,1,7,,5,6,
4,14,1405,1,846,149076,11212,1121,9,,1,200,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1405,1,846,149076,11232,1123,8,,1,100,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1405,1,846,149077,10202,1020,7,,2,,,,,1,5,100,,1,2,,2,,1,5,100,,1,2,,,,5000,1,6,,1,2,
4,14,1405,1,846,149077,10801,1080,7,,2,,,,,2,,,,,,,,,1,8,12,,,2,,,,600,1,7,,5,6,
4,14,1405,1,846,149077,10802,1080,5,,2,,,,,1,3,12,,,1,,6,,2,,,,,,,,,,,,,,,
4,14,1405,1,846,149077,11212,1121,7,,2,,,,,2,,,,,,,,,1,200,211,,,2,,,,15000,1,1,,10,6,
4,14,1405,1,846,149077,11232,1123,7,,2,,,,,2,,,,,,,,,1,100,211,,,2,,,,7000,1,1,,10,6,
4,14,1405,1,846,149083,10402,1040,8,,1,2,10,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1405,1,846,149083,11212,1121,8,,1,400,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1405,1,846,149083,11232,1123,8,,1,450,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1405,1,846,149083,21202,2120,8,,1,1,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,149085,10102,1010,7,,1,2,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,149085,10202,1020,6,,1,15,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,149085,11212,1121,7,,1,200,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,149085,21202,2120,7,,1,60,80,"PIECE",1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,149086,10202,1020,6,,1,15,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,149086,11212,1121,7,,1,700,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,149087,10202,1020,7,,1,5,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,149087,11212,1121,7,,1,200,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,149088,10202,1020,7,,1,30,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,149088,11212,1121,5,,1,25,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,149089,10202,1020,7,,1,25,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,149089,11212,1121,6,,1,50,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,149089,21202,2120,6,,1,30,80,"PIECE",1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,149090,10202,1020,8,,1,12,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,149090,11212,1121,7,,1,1000,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,149090,21202,2120,8,,1,5,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,149091,10202,1020,6,,1,8,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,149091,10802,1080,5,,1,4,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,149093,10202,1020,8,,1,2,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,149094,10202,1020,8,,1,2,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,149096,10202,1020,6,,1,15,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,149096,21202,2120,6,,1,5,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,836,149098,10202,1020,2,,1,10,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,836,149098,11232,1123,2,,2,,,,,2,,,,,,,,,1,50,211,,,1,,,,2500,1,7,,7,5,
4,14,1411,2,836,149099,10202,1020,9,,1,20,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,836,149099,11232,1123,7,,2,,,,,2,,,,,,,,,1,120,211,,,1,,,,10000,1,6,,3,31,
4,14,1411,2,836,149101,10201,1020,9,,1,2,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,836,149101,11232,1123,7,,2,,,,,2,,,,,,,,,1,240,211,,,1,,,,15000,1,7,,7,5,
4,14,1411,2,836,149102,10202,1020,6,,1,70,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,836,149102,11212,1121,6,,1,15,130,,11,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,836,149103,10202,1020,6,,1,25,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,836,149105,10202,1020,6,,1,35,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,836,149105,10402,1040,6,,1,6,130,,11,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,836,149105,11212,1121,7,,1,3,130,,11,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,836,149107,10202,1020,2,,1,20,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,836,149108,10202,1020,9,,1,20,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,836,149108,11232,1123,9,,1,50,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149109,10202,1020,7,,1,30,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149109,10802,1080,7,,1,2,11,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149109,11102,1110,7,,1,3,130,,11,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149109,11212,1121,6,,1,3000,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149109,21902,2190,6,,1,2,11,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149110,10201,1020,5,,2,,,,,1,2,100,,1,1,,5,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149110,10802,1080,7,,1,5,13,,,2,,,,,,,,,1,4,40,,1,1,,,,2000,2,6,,2,5,
4,14,1411,2,1414,149110,11212,1121,7,,1,1000,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149110,11242,1124,6,,1,1000,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149110,21902,2190,6,,2,,,,,2,,,,,,,,,1,4,40,,2,1,,,,2000,2,6,,2,5,
4,14,1411,2,1414,149111,10202,1020,6,,1,15,100,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149112,10202,1020,6,,1,3,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149112,10402,1040,7,,1,2,170,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149112,10802,1080,6,,1,2,40,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149112,11232,1123,6,,1,2,170,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149114,10202,1020,7,,1,2,100,,1,2,,,,,,,,,1,2,100,,1,1,,,,2000,2,6,,3,31,
4,14,1411,2,1414,149114,10802,1080,7,,1,1,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149114,11102,1110,7,,2,,,,,1,2,130,,11,1,,1,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149114,11212,1121,7,,1,200,211,,,2,,,,,,,,,1,60,211,,,1,,,,6000,2,6,,2,5,
4,14,1411,2,1414,149115,10202,1020,7,,1,4,100,,1,1,2,100,,1,1,,1,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149115,10802,1080,7,,2,,,,,1,1,13,,,1,,1,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149115,11212,1121,7,,1,60,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149119,10202,1020,7,,1,4,90,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149119,10802,1080,7,,1,1,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149119,11102,1110,7,,1,3,130,,11,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149119,11212,1121,7,,1,150,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149120,10802,1080,7,,1,5,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149120,11102,1110,7,,1,2,130,,11,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149120,21422,2142,7,,1,1,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149122,10202,1020,9,,1,7,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149122,11212,1121,9,,2,,,,,2,,,,,,,,,1,49,211,,,1,,,,9800,1,7,,8,6,
4,14,1416,2,1134,149122,11232,1123,9,,2,,,,,2,,,,,,,,,1,30,211,,,1,,,,3000,1,7,,8,6,
4,14,1416,2,1134,149123,10202,1020,9,,1,11,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149123,10802,1080,9,,1,13,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149123,10902,1090,8,,1,5,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149123,11212,1121,7,,1,25,211,,,2,,,,,,,,,1,25,211,,,1,,,,10000,1,7,,7,6,
4,14,1416,2,1134,149125,10202,1020,9,,1,7,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149125,10402,1040,9,,1,4,10,,,2,,,,,,,,,1,6,10,,,1,,,,7500,1,6,,1,1,
4,14,1416,2,1134,149125,10802,1080,8,,1,2,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149126,10102,1010,9,,2,,,,,2,,,,,,,,,1,6,12,,,1,,,,900,1,6,,1,1,
4,14,1416,2,1134,149126,10202,1020,9,,1,8,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149126,10402,1040,7,,1,1,10,,,2,,,,,,,,,1,1,10,,,1,,,,1000,1,6,,1,1,
4,14,1416,2,1134,149127,10202,1020,9,,1,18,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149127,10402,1040,7,,1,3,10,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149127,11212,1121,9,,1,65,211,,,2,,,,,,,,,1,80,211,,,1,,,,15000,1,7,,7,6,
4,14,1416,2,1134,149128,10202,1020,7,,1,8,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149128,10402,1040,7,,1,6,10,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149128,10802,1080,9,,1,6,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149128,10902,1090,7,,2,,,,,2,,,,,,,,,1,2,12,,,2,,,,100,2,6,,1,1,
4,14,1416,2,1134,149128,11212,1121,6,,1,2,130,,10,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149128,11222,1122,7,,1,3,170,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149128,11232,1123,7,,1,2,130,,10,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149129,10102,1010,9,,2,,,,,2,,,,,,,,,1,10,13,,,2,,,,1500,2,7,,20,6,
4,14,1416,2,1134,149129,10202,1020,9,,1,7,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149129,10402,1040,9,,2,,,,,2,,,,,,,,,1,1,10,,,1,,,,8000,2,7,,20,6,
4,14,1416,2,1134,149129,10802,1080,7,,2,,,,,2,,,,,,,,,1,5,13,,,1,,,,750,2,7,,20,6,
4,14,1416,2,1134,149129,11212,1121,6,,2,,,,,2,,,,,,,,,1,1,130,,11,1,,,,4500,2,7,,19,6,
4,14,1416,2,1134,149129,11222,1122,7,,2,,,,,2,,,,,,,,,1,2,130,,11,1,,,,5000,2,7,,19,6,
4,14,1416,2,1134,149129,21902,2190,7,,1,1,11,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149130,10202,1020,9,,1,5,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149130,10602,1060,9,,1,1,11,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149130,10802,1080,8,,1,4,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149130,21202,2120,8,,1,1,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149132,10202,1020,9,,1,2,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149132,10402,1040,8,,1,2,10,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149132,10602,1060,8,,1,4,11,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1416,2,1134,149132,10802,1080,8,,1,4,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149133,10202,1020,1,,1,15,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149133,11212,1121,6,,1,6,130,,11,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149133,21422,2142,6,,1,4,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149134,10202,1020,7,,1,7,100,,1,1,2,100,,1,6,,5,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149134,10402,1040,7,,1,10,130,,11,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149134,10802,1080,7,,1,5,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149134,11212,1121,7,,1,500,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149135,10202,1020,5,,1,15,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149135,10402,1040,7,,1,3,130,,12,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149135,10801,1080,6,,1,2,1,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149135,11212,1121,7,,1,5,130,,11,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149135,21421,2142,7,,1,2,12,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149136,10202,1020,7,,2,,,,,1,20,100,,2,2,,5,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149136,10402,1040,7,,1,6,130,,11,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149136,11212,1121,7,,1,210,211,"PIECE",,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149136,11232,1123,7,,1,90,211,,,1,10,211,,,2,,5,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149137,10202,1020,6,,1,5,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149137,11102,1110,7,,1,2,130,,11,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149138,10202,1020,6,,1,13,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149138,10402,1040,7,,1,5,10,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149138,10802,1080,8,,1,2,11,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149138,11102,1110,9,,1,5,130,,11,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149138,21412,2141,7,,1,1,130,,10,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149139,10202,1020,2,,1,10,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149139,10402,1040,2,,1,5,130,,10,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149139,10802,1080,7,,1,12,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149139,11212,1121,7,,1,450,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149139,21422,2142,7,,1,12,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149140,10202,1020,6,,1,20,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149140,10402,1040,9,,1,16,130,,10,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149140,10602,1060,9,,1,1,130,,10,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149140,10802,1080,9,,1,3,11,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149140,11212,1121,7,,1,1500,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149140,11242,1124,8,,1,6,130,,10,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149140,21412,2141,6,,1,3,11,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149142,10202,1020,6,,1,7,100,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149142,10402,1040,7,,1,3,130,,10,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149142,10802,1080,7,,1,5,11,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149142,11212,1121,7,,1,320,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149142,21412,2141,6,,1,10,13,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149143,10202,1020,6,,1,12,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149143,10402,1040,6,,1,8,10,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149143,10801,1080,7,,2,,,,,2,,,,,,,,,1,10,1,,,1,,,,5000,2,6,,10,31,
4,14,1417,2,36,149143,11102,1110,7,,1,2,130,,12,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1417,2,36,149143,11212,1121,6,,1,6000,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1403,1,1418,149155,10202,1020,8,,1,2,100,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1403,1,1418,149155,10402,1040,7,,1,2,10,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1403,1,1418,149155,10802,1080,7,,2,,,,,2,,,,,,,,,1,1,13,,,1,,,,200,2,7,,2,6,
4,14,1411,2,1414,149162,10202,1020,7,,1,15,100,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149162,10402,1040,6,,1,400,80,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149162,11102,1110,7,,1,3,130,,11,2,,,,,,,,,2,,,,,,,,,,,,,,,
4,14,1411,2,1414,149162,11212,1121,6,,1,400,211,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,15,1506,1,398,150001,10602,1060,2,,2,,,,,2,,,,,,,,,1,10,30,,0,1,,,,3500,1,6,,0.2,1,
2,15,1506,1,398,150001,10802,1080,2,,2,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,15,1506,1,398,150001,11002,1100,2,,2,,,,,2,,,,,,,,,1,1,30,,0,1,,,,170,1,6,,0.2,1,
2,15,1506,1,398,150002,11002,1100,7,,2,,,,,2,,,,,,,,,1,11,30,,0,1,,,,2420,2,6,,1,5,
2,15,1506,1,398,150003,10102,1010,9,,1,30,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,15,1506,1,398,150003,10802,1080,7,,1,20,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,15,1506,1,398,150004,10102,1010,9,,1,1,130,,12,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,15,1506,1,398,150004,10802,1080,9,,1,1,130,,12,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,15,1506,1,398,150004,11002,1100,9,,1,1,130,,12,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,15,1506,1,398,150005,10602,1060,6,,1,2,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,15,1506,1,398,150005,10802,1080,7,,1,4,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,15,1506,1,398,150007,10102,1010,2,,2,,,,,2,,,,,,,,,1,10,30,,0,1,,,,4000,1,6,,0.2,5,
2,15,1506,1,398,150007,10801,1080,6,,2,,,,,2,,,,,,,,,1,40,30,,0,1,,,,1600,2,9,,2,5,
2,15,1508,2,1682,150012,10102,1010,9,,1,15,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,15,1508,2,1682,150012,10702,1070,6,,1,28,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,15,1508,2,1682,150012,11002,1100,9,,1,28,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,15,1508,2,1682,150012,11102,1110,3,,2,,,,,2,,,,,,,,,1,50,30,,0,1,,,,8000,2,7,,2.5,5,
2,15,1508,2,1682,150013,10102,1010,1,,1,7,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,15,1508,2,1682,150013,10602,1060,2,,2,,,,,2,,,,,,,,,1,9,30,,0,1,,,,3400,1,7,,2,5,
2,15,1508,2,1682,150013,10702,1070,9,,1,5,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,15,1508,2,1682,150013,11002,1100,8,,1,7,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
2,15,1508,2,1682,150013,20402,2040,1,,2,,,,,1,5,30,,0,1,,5,,2,,,,,,,,,,,,,,,
2,15,1508,2,1682,150013,22202,2220,2,,1,10,30,,0,2,,,,,,,,,2,,,,,,,,,,,,,,,
